Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,,
310168,0,0,0,0,0,0,0,0,0,0,0,0,29124.545,34885.4845,,
560122,0,0,0,341.03,297.37,275.02,288.27723,343.72,313.69,348.08,298.94059,251.76,29123.4124,39134.0126,,
760349,0,0,0,817.36179,838.30769,840.6197,1020.45926,914.70833,922.93537,975.07202,990.95797,903.57577,29120.9698,45320.1434,,
560206,0,0,0,165.99259,192.25547,192.14074,170.31061,211.34328,189.19403,193.27273,201.08397,194.2406,29117.5708,38740.6356,,
570246,0,0,0,1069.24921,973.17619,971.74879,964.84286,1072.65259,1027.34783,1052.65415,1002.42857,850.84444,29116.7839,38081.9537,,
570261,0,0,0,578.61176,550.77647,571.48235,578.71084,649.08434,604.45238,530.90476,549.53571,586.67857,29113.5338,37895.3841,,
570248,0,0,0,494.81944,441.90278,420.24658,441.38889,482.625,465.09722,486.01389,460.18056,416.40278,29112.8423,38159.8761,,
560636,0,0,0,367.95041,381.375,407.08197,430.68595,420.575,412.02479,423.58333,366.8,383.72269,29112.1145,40346.917,,
763315,0,0,0,500.47823,549.00894,557.84906,718.90567,560,611.95588,731.32727,695.00364,675.29192,29110.8782,46009.4252,,
761317,0,0,0,583.73471,603.6481,663.27824,742.83065,596.29431,623.93077,725.0758,627.23193,683.9515,29109.8911,46245.8967,,
560209,0,0,0,467.09346,395.66355,470.00935,405.13084,437.57798,469.23585,456.8785,463.14019,368.87037,29109.0895,38999.3532,,
560634,0,0,0,346.01667,416.4876,395.64463,410.01639,399.34426,403.675,413.15,404.06667,397.64706,29107.8585,40393.845,,
560210,0,0,0,411.16038,355.60377,396.12264,346.36449,377.01852,413.97196,366.50943,388.35238,331.07619,29103.5879,38953.936,,
570257,0,0,0,618.07778,558.15556,537.4,576.42857,629.66667,591.34066,588.10989,571.93333,534.91111,29094.7766,37974.4727,,
081007,377.94792,281.67368,314.4375,316.35714,347.21053,448.90625,403.56701,437.78125,417.23711,376.87368,386.63158,404.93878,29094.596,28824.6581,,
570247,0,0,0,858.9,684.81818,636.1,702.3,786,744,0,826.9,705,29092.8924,38127.1208,,
763317,0,0,0,384.07509,423.83361,421.42885,529.00421,453.10268,394.8688,480.7859,471.65937,459.53731,29089.1592,46165.6805,,
570253,0,0,0,1044.62863,897.39299,869.45869,910.60638,1019.68693,968.06946,954.19514,935.18022,830.4418,29088.8227,38255.444,,
760328,0,0,0,506.6,465.06667,493.01667,618.52542,568.05,559.11864,567,536.98333,545.05085,29083.7326,45723.2765,,
310172,0,0,0,1035.04464,840.75,981.46505,942.85714,994.21089,949.50947,775.76721,891.17262,772.58054,29083.3838,34729.4038,,
760331,0,0,0,864.22296,868.77156,890.82059,994.98659,898.23375,937.46618,964.71934,902.32319,886.00735,29083.3602,45815.451,,
081005,0,0,0,0,0,0,0,0,0,0,0,0,29078.0944,28745.4452,,
570254,0,0,0,0,1230.80531,1244.18929,1249.84561,0,0,0,1305.44071,0,29077.1121,38219.2334,,
570272,0,0,0,451.36364,408.18182,384.61607,400.42342,410.66667,402.55856,442.72727,400.38393,373.59091,29074.1225,37582.8456,,
082001,831.08075,518.79245,630.38616,653.47044,704.14037,1134.57654,924.3354,774.03106,846.81235,581.51728,700.73125,804.45696,29071.9556,28677.7864,,
762317,0,0,0,409.68381,441.81882,504.87164,586.87953,485.80575,453.30359,541.41915,519.22947,527.84496,29071.8804,46208.6169,,
080008,393.375,262.69792,307.39583,340.60825,354.07143,367.40816,365.54639,401.19792,386.07292,372.07143,356.8866,332.58763,29067.9017,28860.0853,,
050004,0,0,0,0,0,0,0,0,0,0,0,0,29067.2418,29360.5223,,
764348,0,0,0,857.78571,1005.67347,932.26021,1178.18613,1044.72959,950.51586,1061.62245,1062.94746,1117.68877,29065.9318,45407.8148,,
560207,0,0,0,318.95098,367.69608,382.13,397.2,427.4,374.9,388.44554,390.05,366.61386,29060.4856,38651.053,,
051335,195.40764,238.49032,236.80128,252.96154,304.73548,269.78981,302.2,308.51923,256.62025,286.56129,305.55128,285.5641,29060.2821,29395.4291,,
570267,0,0,0,484.81333,453.18421,470.51316,469.01316,541.71429,501.45455,462.73684,461.68831,455.58667,29056.1344,37746.0796,,
310169,0,0,0,0,0,0,0,0,0,0,0,0,29055.1248,34881.0134,,
560650,0,0,0,175.65206,333.01191,281.75305,396.85617,335.09405,393.77896,365.74234,390.44825,358.14306,29049.0601,39963.6087,,
570255,0,0,0,1089.49782,997.81576,928.72032,981.84572,1131.00566,1066.16094,1034.89593,1024.06992,993.00791,29048.8522,38191.8072,,
081004,1015.56771,601.35979,757.48115,932.42809,932.81289,1248.86932,1091.24019,1312.86077,1204.69536,1028.27464,1080.76148,953.79413,29048.6676,28708.637,,
560208,0,0,0,248.12308,281.21538,286.28682,293.22656,317.57813,273.5,294.68992,299.8062,282.39535,29045.7151,38609.4831,,
761316,0,0,0,474.50943,520.15875,518.77777,669.90741,533.88888,537.22642,608.2037,577.20957,642.9041,29044.5763,46118.6664,,
762316,0,0,0,477.33262,542.98538,528.24755,651.04142,536.38889,553.42208,608.27712,574.73763,562.91402,29043.7426,46064.9286,,
760246,0,0,0,378.15152,450.55556,395.59596,486.4433,458.58586,448.43434,432.65657,453.77551,457.48485,29043.0136,46310.5749,,
570258,0,0,0,759.41667,676.25,577.58333,572.46154,700.25,666.75,715,668.5,637.16667,29043.0066,37986.8398,,
570256,0,0,0,1013.09231,897.18308,796.84154,852.42986,1015.24923,932.44154,930.55846,901.46923,881.80286,29042.2344,38153.1952,,
761347,0,0,0,826.97381,861.4257,831.71955,1215.14121,1055.67504,884.64285,1001.08834,942.41732,1031.43063,29041.4507,45519.7854,,
570269,0,0,0,425.81013,401.0375,406.95,408.93671,471.74684,441.29114,407.4375,394.9375,395.03704,29041.1369,37663.3715,,
310170,0,0,0,133.58333,111.37023,120.03077,122.87121,129.78161,125.1573,119.49627,124.92164,110.03731,29040.5728,34836.0394,,
310171,0,0,0,944.92024,769.18312,924.87835,888.07752,935.88514,919.37908,838.69187,882.8243,710.65217,29039.4943,34765.9437,,
560133,0,0,0,436.0625,373.125,363.4375,367.5,472.0625,416.375,424.3125,418.0625,331.4375,29037.8241,39239.1777,,
570262,0,0,0,1141.07472,969.13582,1016.9829,915.14977,1118.86457,1095.52671,1194.36186,1104.35364,1162.47735,29035.5807,37924.4892,,
760329,0,0,0,389.34821,374.67568,398.70909,529.20909,448.16364,457.88182,463.8018,429.10714,436.59091,29034.9043,45780.9648,,
082002,985.05288,674.17644,769.24921,808.08542,877.60419,960.87644,915.09167,982.92434,952.69206,989.04974,943.91579,872.23684,29033.5426,28634.732,,
050032,674.75553,940.62625,931.74542,929.25549,1032.10413,950.2063,249.15476,934.40539,951.15201,943.98541,1013.87275,946.78303,29032.9361,29698.3572,,
570263,0,0,0,831.04421,756.805,831.75441,808.31574,838.02947,817.74316,908.32211,835.40298,798.57191,29032.1702,37885.8072,,
760330,0,0,0,903.70433,945.10665,937.59375,1141.4233,1011.79688,955.55343,1031.0625,1042.77933,982.74385,29030.0785,45851.7758,,
762315,0,0,0,547.08926,560.29412,579.75,775.6994,621.43522,628.89083,687.42409,701.34105,679.12247,29028.9924,45961.1578,,
310173,0,0,0,0,0,0,0,0,0,0,0,0,29025.463,34691.0678,,
560633,0,0,0,1246.05072,1578.64361,1494.40587,1716.54901,1603.28988,1621.03952,1639.9258,1543.5417,1539.05927,29023.3068,40352.0908,,
080333,124.72897,132.3,154.67273,160.29907,177.38532,160.93578,164.30275,174.74312,159.00935,162.76852,171.05505,166.60185,29017.7443,29244.1658,,
560639,0,0,0,237.52991,243.06838,268.34188,276.16102,263.48739,283.43966,273.88136,284.27586,277.50862,29017.1435,40209.7342,,
311172,0,0,0,1319.6,1067.98,1156.64615,1126.74,1369.95,1195.34,997.85385,1174.07273,942.74167,29016.1069,34720.8517,,
760326,0,0,0,521.26042,482.4433,505.7732,648.625,561.54167,544.27835,572.83333,576.14583,556.57292,29015.0474,45698.0104,,
081003,0,0,0,1148.62195,0,0,0,0,0,0,0,0,29014.1744,28677.0108,,
760327,0,0,0,385.40909,355.90909,375.5463,508.09346,430.26852,462.48148,448.54128,428.61111,415.04464,29010.231,45755.5151,,
761315,0,0,0,735.71389,740.43305,738.3615,945.17448,781.72514,763.52596,904.79946,827.7284,821.63685,29008.8582,46011.2479,,
560635,0,0,0,256.25,267.26496,274.06838,286.05085,292.64655,304.82609,298.9661,281.12821,280.16239,29008.2464,40303.9339,,
762347,0,0,0,881.22547,779.7257,845.96143,1212.18615,997.89429,897.61832,979.59812,923.82143,989.22857,29008.0836,45470.6734,,
760248,0,0,0,439.15,488.8,443.52381,591.61905,543.19048,439.42857,475.47619,581.5,578.80952,29007.6224,46373.5623,,
089054,433.48,321.4,348.90196,373.61538,405.23529,436,407.83019,503.44231,464.42308,417.88235,422.78431,348.22414,29003.8366,28213.685,,
080334,300.65909,317.41573,341.71591,358.05682,437.24138,389.09091,405.15909,426.96591,390.22989,418.34483,457.66667,424.18391,29003.557,29339.0473,,
560637,0,0,0,271.70714,294.33813,309.1295,352.58696,338.73529,304.97794,326.48175,322.62044,307.78832,29003.3714,40258.9201,,
570271,0,0,0,1045.28163,890.73256,898.42151,933.125,931.29942,925.46471,1008.80952,939.04762,752.29458,29001.4921,37633.1959,,
050034,584.14304,717.30392,671.44038,696.15663,905.73074,752.53871,1043.32987,1056.14951,950.46557,1010.21036,1117.03247,979.72362,28999.9288,29850.8763,,
570259,0,0,0,1027.92963,905.12222,891.70741,876.69444,957.25556,935.5074,960.38889,915.18148,878.91852,28994.8173,38003.5355,,
560645,0,0,0,176.53659,195.70732,198.16842,193.52448,197.17133,206.01413,205.16667,205.95035,200.05319,28992.3553,40138.7984,,
763348,0,0,0,820.52143,909.96428,867.11386,1141.87847,999.55487,891.33209,996.36802,1035.73675,1062.60084,28991.8527,45431.567,,
570260,0,0,0,1172.16795,1026.85513,950.36025,1005.87692,1140.72564,1073.53718,1103.57692,1005.95283,946.74842,28987.0008,37964.7002,,
570270,0,0,0,906.87903,864.70565,877.34274,875.56746,974.74597,929.30645,896.16129,874.86694,830.29032,28984.5523,37671.3762,,
760325,0,0,0,541.96875,582.86316,556.95876,628.41053,583.71579,608.81319,622.02105,620.97917,593.88421,28982.326,45663.4573,,
570268,0,0,0,1103.54546,978.90909,908.46364,951.92727,1068.20454,1013.49336,1057.85758,1008.84091,944.07778,28982.2875,37743.6765,,
760245,0,0,0,351.73256,412.03529,388.43678,441.65116,424.3908,377.72093,394.90805,421.13953,414.10345,28978.8162,46249.9067,,
570265,0,0,0,953.48959,856.16018,841.07904,865.11493,1031.76832,924.81795,1014.45702,935.03775,879.11765,28975.9612,37820.7993,,
570266,0,0,0,1244.44528,1111.87799,1060.31321,1105.21635,1256.60503,1173.36666,1205.95151,1155.87799,999.73718,28975.9454,37778.52,,
760247,0,0,0,383.37037,456.38182,411.69725,490.00917,455,420.00901,426.13889,458.44037,449.02778,28973.816,46300.2855,,
560153,0,0,0,214.82524,226.0396,257.3,275.05882,244.69608,246.39604,263.11765,243.02885,246.37255,28973.0757,39816.3082,,
560129,0,0,0,1739.83869,1518.93336,1237.53768,1344.59584,1613.73852,1513.94578,1647.62409,1564.93958,1200.57819,28972.7085,39101.5452,,
570264,0,0,0,1039.08215,922.95149,872.30223,911.7678,959.73684,928.54799,986.90403,929.80495,831.51217,28971.6856,37859.1244,,
160051,0,0,0,98.75,117.06515,105.0623,117.54693,119.89068,102.12903,111.16077,130.20323,118.81553,28969.4832,29980.0048,,
560150,0,0,0,1074.34242,1070.14082,1148.21293,1388.30487,1187.33738,1248.35564,1310.58164,1151.69207,1175.72087,28968.1333,39865.8165,,
760324,0,0,0,607.48333,606.23729,603.53333,743.41667,646.23333,585.62712,648.03333,617.8871,612.72881,28966.054,45599.6489,,
762348,0,0,0,852.98214,935.5635,898.71428,1268.86162,1063.76785,916.8664,1074.33929,1063.60606,1134.60714,28963.8856,45446.6827,,
560134,0,0,0,392.89881,352.61446,340.40719,354.43713,409.70482,379.09639,388.6747,388.70659,329.31902,28960.3195,39342.7827,,
310174,0,0,0,1039.70661,731.34754,827.78862,824.01653,959.50833,894.76667,880.81667,894.44463,644.79167,28957.0191,34764.478,,
560130,0,0,0,300.6506,267.93333,268.50602,275.36585,325.50617,298.15854,322.69512,287.36747,241.60625,28952.6532,39157.1563,,
760249,0,0,0,357.96296,427.58654,408.63889,502.72222,444.77778,380.33333,435.13761,438.15741,439.75701,28949.6855,46327.1419,,
560217,0,0,0,123.65728,138.75463,146.07442,148.67281,156.02791,129.90187,139.33178,136.59434,132.109,28945.2828,38618.4347,,
560215,0,0,0,247.16667,290.71053,298.29204,345.24561,351.9115,300.09735,325.0885,308.43363,306.54867,28945.1255,38726.7811,,
560131,0,0,0,394.5188,366.53435,317.56716,345.37313,414.89474,385.15038,411.09924,387.57576,325.75781,28943.915,39225.4305,,
560132,0,0,0,909.71221,834.28274,777.04167,824.89881,976.94345,897.87353,968.55655,867.58631,757.14738,28942.049,39273.2068,,
760314,0,0,0,957.30877,971.59044,1003.13485,1095.84482,1022.41128,996.17402,1057.96121,1060.58333,942.28636,28938.597,45939.1045,,
560218,0,0,0,251.59509,320.27607,310.7362,276.31098,322.65644,297.31707,304.05521,302.84146,295.51852,28937.4799,38573.45,,
760250,0,0,0,344.63077,391.93496,368.67717,435.29457,420.70313,383.92188,395.7874,448.89764,444.864,28929.7822,46359.2018,,
085301,906.21782,559.77679,699.20381,809.57948,715.06075,834.44408,856.84811,863.19737,911.0683,866.39454,889.83644,818.7987,28929.0769,28879.3522,,
560211,0,0,0,819.9798,693.55758,843.41323,718.01777,814.94219,838.76068,760.59212,793.63637,640.77607,28929.0379,39024.3612,,
560212,0,0,0,300.99485,269.82292,309.13021,267.50259,292.6911,296.98438,284.95263,292.9,253.63021,28923.6336,38980.8642,,
160052,0,0,0,110.58039,133.75984,119.27559,128.21875,134.29297,142.24806,138.10506,122.41245,124.47266,28919.4388,29944.5958,,
760321,0,0,0,645.32634,722.30934,701.97114,836.8129,731.30966,712.4365,751.33478,792.76479,744.17677,28913.6519,45623.766,,
560216,0,0,0,609.37534,653.40515,679.58844,729.37398,766.26933,617.13912,694.66398,678.46825,655.63867,28911.0522,38692.6168,,
085401,875.35202,547.77987,688.83131,843.13506,748.29533,868.2868,887.09133,902.91603,923.41086,967.81235,940.1824,814.03898,28908.945,28820.8736,,
160053,0,0,0,336.75258,445.51042,381.89583,381.22222,414.9375,398.15464,404.15464,429.94845,401.68367,28906.3926,30004.3489,,
560632,0,0,0,0,0,0,0,0,0,0,0,0,28902.9632,40210.8138,,
760320,0,0,0,609.01049,703.31367,672.5226,897.81061,759.16811,646.72003,737.76374,743.58847,725.86154,28900.1699,45686.075,,
085201,904.1461,580.53371,724.9322,864.91233,751.58427,888.30555,922.90656,951.31666,946.4495,922.07165,955.14772,910.84192,28899.7792,28918.0879,,
760251,0,0,0,436.3913,487.17391,454.30435,520.95652,503.82609,394.33333,405.21739,491.13043,463,28897.9138,46272.7124,,
560627,0,0,0,869.31818,1001.94344,991.25164,1081.81685,1046.94697,863.52273,972.27273,1033.63636,975.27273,28896.224,40421.9509,,
760312,0,0,0,402.8626,407.68182,409.91473,546.4,471.40458,416.29323,446.74436,454.78626,425.68182,28886.0556,45922.6216,,
085701,959.24133,654.45339,785.05592,936.04805,814.37853,948.47179,966.17141,958.06298,984.60678,934.20224,964.71111,897.39899,28885.4429,28667.402,,
760323,0,0,0,783.90384,885.0602,855.60833,969.53222,845.39282,851.76713,913.30246,868.375,875.39035,28885.0445,45546.3128,,
760244,0,0,0,393.01163,487.65882,427.11628,479.26744,465.68605,437.78161,436.36047,472.32558,471.97674,28883.5248,46161.4535,,
560213,0,0,0,260.11667,236.15966,319.53333,260.75833,297.87705,304.775,282.13115,289.53719,262.64463,28883.2765,38866.5161,,
560154,0,0,0,1080.14916,977.54342,1096.01156,1383.45709,1180.31932,1176.51665,1209.17754,1276.87255,1176.78913,28880.0908,39806.2268,,
761348,0,0,0,793.53869,862.22768,830.86804,1123.52482,935.37481,840.42975,920.60052,926.87077,982.30102,28879.2199,45454.9699,,
761664,0,0,0,718.125,856.5,827.5,951,818.75,0,0,0,0,28878.9972,44703.0137,,
560625,0,0,0,275.17829,325.95313,317.52713,357.9,336.51163,285.13953,313.12403,314.77344,294.03817,28878.2511,40462.1977,,
085601,939.58663,615.68324,760.22881,931.3236,785.12803,919.15606,948.37332,1011.78022,1026.89382,897.60904,969.33898,961.57183,28876.2228,28717.6807,,
560151,0,0,0,243.39796,279.23469,283.1134,351.04082,293.56566,282.9596,302.18367,266.0303,267.66667,28873.5643,39855.2305,,
085501,916.50785,597.67722,728.01626,893.55297,743.2794,835.64187,870.76793,905.03556,938.32418,910.81876,915.55101,921.50116,28872.2575,28787.8612,,
760252,0,0,0,340.26087,370.73913,349.69565,386.04348,380.13043,321.91667,335.17391,372.3913,369.17391,28871.9129,46265.9265,,
560214,0,0,0,1001.26389,882.46388,1063.95556,903.97359,1003.40436,1038.81111,942.96694,972.09387,921.82778,28869.0883,38824.8014,,
760310,0,0,0,903.20909,974.68708,955.34454,1150.10952,956.98182,1038.32083,1068.12286,981.85238,990.08843,28865.6693,46008.5241,,
760664,0,0,0,1035.95455,1243.94106,1244.83333,1412.87361,1341.87237,1263.68181,1446.84091,1185.61905,1338.50758,28863.1377,44664.0033,,
560630,0,0,0,401.5,485.3125,496.73333,571.3125,609.26667,539.33333,584.13333,554.2,525.06667,28862.4438,40278.7696,,
085101,883.03978,557.06819,691.20016,890.9084,724.95631,767.06039,822.08303,991.65201,948.07743,873.25568,907.65444,848.51868,28851.0882,28922.8761,,
560644,0,0,0,294.81295,302.48571,321.02158,336.37956,331.76259,300.8705,325.17391,330.13043,317.92754,28847.9682,40124.9016,,
560623,0,0,0,225.21176,244.47619,254.03571,284.57143,266.23529,228.56322,254.44048,279.25,257,28839.0523,40512.1332,,
760322,0,0,0,959.25641,964.94468,974.69995,1092.95745,1001.54228,1003.72013,1026.96154,1021.20032,974.0625,28836.5955,45607.7121,,
760311,0,0,0,361.51908,336.93846,352.13077,416.33846,369.92308,363.73485,382.51145,404.71318,376.01538,28834.2734,45921.8161,,
760253,0,0,0,363.61069,455.67692,408.22308,498.54198,458.53435,419.81061,429.42748,447.23308,447.95455,28832.0175,46308.7918,,
560631,0,0,0,258.07303,324.47778,304.15934,351.08333,323,309.16201,320.79558,295.71111,296.81564,28825.427,40169.9519,,
760661,0,0,0,1275.2997,1494.94475,1455.74294,1788.02778,1565.06246,1554.71892,1496.73754,1342.11711,1386.9994,28823.0356,44864.7372,,
760255,0,0,0,409.71296,423.00935,415.9537,489.46789,469.76636,449.19444,446.52294,531.13889,500.63889,28820.2666,46224.9291,,
560621,0,0,0,1013.85378,1300.97523,1229.49076,1446.38581,1341.28455,1089.70988,1246.0331,1376.34455,1256.79349,28818.0195,40553.8102,,
560219,0,0,0,194.68376,241.29915,230.73504,253.62712,273.82759,229.74576,241.31933,253.61864,241.5339,28816.3493,38668.8641,,
760243,0,0,0,670.8717,795.84935,721.79744,835.88728,840.71242,777.72727,757.61893,809.47143,815.50807,28813.3333,46137.0015,,
760309,0,0,0,903.35151,825.79545,886.47636,1102.2306,960.64364,984.72543,1011.65424,1029.79667,975.87799,28808.9468,46010.4345,,
760254,0,0,0,374.57547,410.9537,389.25926,474.32407,435.27778,387.86916,395.37615,413.99083,425.16216,28808.5164,46258.3893,,
760665,0,0,0,1199.61765,1380.375,0,0,0,0,0,0,0,28807.426,44617.9347,,
760666,0,0,0,611.74242,683.71186,720.73134,770.06557,688.78788,645.28788,707.81538,690.59677,722.12121,28806.7564,44531.1591,,
760308,0,0,0,818.67989,848.12699,847.12699,1048.09523,920.79366,890.7398,960.39947,922.81731,909.43386,28805.8575,45883.6419,,
560643,0,0,0,1333.3387,1325.6821,1423.88625,1296.73293,1417.01364,1407.64044,1385.88,1446.34414,1305.1002,28805.5663,39943.1613,,
570026,0,0,0,116.6506,141.4644,122.64832,128.53049,146.40122,130.68807,135.82875,135.56881,132.24085,28804.3186,37543.0875,,
760662,0,0,0,329.89922,398.02326,378.28788,456.46565,388.51538,424.26563,405.14844,367.54264,373.66154,28802.5173,44694.176,,
560220,0,0,0,1143.0839,1469.04539,1421.75,1241.67391,1464.87694,1321.11413,1368.1337,1474.64014,1375.23143,28801.3081,38625.3369,,
080013,1100.06742,687.57165,870.20886,1136.75016,912.07981,1190.43485,1201.28392,1116.98588,1185.78941,1058.38524,1125.03056,1095.07641,28797.6078,28575.3094,,
560642,0,0,0,758.20833,830.85417,845.72895,962.03007,895.89647,886.30272,916.69792,878.74083,879.57292,28796.8922,39991.5107,,
760654,0,0,0,1344.71265,1464.70062,1503.27178,1766.921,1555.3039,1300.02223,1576.46622,1456.40262,1439.49249,28789.2064,44979.5396,,
560629,0,0,0,540.73529,707.86765,670.22059,847.68382,742.27941,631.71324,704.53676,647.53676,645.71071,28789.0391,40230.4771,,
760271,0,0,0,734.3125,688.875,758.9375,896.0625,827.5625,747.875,765.1875,817.4375,734.625,28785.172,46608.6539,,
560641,0,0,0,190.6,197.66332,213.195,208.55276,220.17,205.9801,213.45729,205.98485,203.26131,28780.2549,40062.9292,,
760269,0,0,0,1288.11543,1256.17224,300.36,1443.81427,1416.88361,1317.915,1342.51907,1586.32243,1202.60302,28780.1553,46535.541,,
760304,0,0,0,630.47727,770.61197,763.90637,754.56106,712.33515,676.29987,704.85606,788.66554,701.52106,28777.7067,45804.6354,,
080016,1169.66111,820.1053,965.18391,1191.65438,982.35632,1269.27352,1234.33542,1165.47694,1244.05485,1170.8608,1222.70847,1294.94253,28772.6293,28489.1147,,
760306,0,0,0,826.58225,861.37037,854.76984,970.1388,887.35979,877.99413,899.21212,796.27273,817.92598,28771.1218,45867.6229,,
560152,0,0,0,240.36893,266.46602,259.99048,303.41748,267.09615,286.31731,289.80583,268.98095,272.57692,28761.3103,39852.6397,,
080004,844.48843,651.02363,695.59412,701.34314,789.92381,843.36274,805.97451,952.00392,877.64902,747.14804,783.39118,928.13568,28753.1186,28816.7641,,
080012,1153.7862,680.55106,866.17241,1161.21055,936.45681,1167.2889,1167.1954,1149.89631,1186.15239,1047.33449,1120.1092,1174.4454,28751.4082,28550.62,,
560155,0,0,0,1129.52105,1233.07214,1261.32176,1280.80086,1261.27881,1198.44237,1260.06154,1396.54231,1277.71818,28751.0694,39763.0312,,
760303,0,0,0,636.53787,725.43817,695.66644,774.09848,711.58007,678.14018,725.57576,810.57778,729.17944,28751.0168,45777.3572,,
760242,0,0,0,1120.77147,1228.47469,1192.30508,1278.29525,1287.86037,1293.11849,1342.69447,1309.69269,1318.87024,28749.3746,46047.0801,,
760652,0,0,0,915.66667,1020,1071.77568,1141.01414,1006.11111,994.28931,1091.88889,1017.62393,1062.83334,28749.3128,45059.7911,,
760663,0,0,0,798.03686,915.22204,890.79865,1118.5892,914.37234,906.03109,1058.01418,927.14894,988.22477,28749.3068,44629.3318,,
560624,0,0,0,1373.43297,1472.95525,1517.78703,1558.18333,1534.6929,1082.7125,1329.04321,1494.11591,1367.37083,28743.8101,40391.5914,,
081001,924.14574,713.93353,759.36612,721.10166,818.69551,938.56632,893.73224,1035.0934,925.41429,764.71635,880.54397,943.21506,28743.721,28876.8581,,
761666,0,0,0,911.43333,1093.76667,1053.53333,0,1133.1,1098.23333,0,1050.1,0,28742.8548,44576.4482,,
760270,0,0,0,744.90152,766.16666,807.96212,879.46245,835.46169,909.4274,872.59848,941.92424,831.40909,28741.5885,46568.267,,
760256,0,0,0,820.53333,924.28889,806.8,981.44444,939.2,0,877.4,0,0,28741.2214,46200.2823,,
560626,0,0,0,190.18229,182.86979,197.67539,193.37629,197.97906,180.57653,190.57513,198.24227,186.80928,28739.6209,40340.4915,,
560156,0,0,0,1040.62188,1244.67167,1237.8166,1428.93421,1274.53212,1178.46943,1267.59086,1254.76563,1213.8725,28737.7137,39720.7868,,
161001,0,0,0,656.35091,560.64469,613.8581,722.75992,736.40158,804.88327,770.63358,784.83342,753.31169,28736.9381,30073.8914,,
560159,0,0,0,365.94737,388.26316,402.26316,461.57895,407.73684,424.05263,408.95,452.7,403.7619,28727.7713,39643.7975,,
760860,0,0,0,779.96439,973.36223,923.90093,1001.66408,1025.613,1005.15325,955.13053,975.74562,1012.98006,28727.3511,44401.1349,,
080017,936,558.74138,721.43103,952.60169,745.28609,910.17242,925.51724,849.50322,891.23729,901.79311,911.99678,905.41379,28726.2566,28479.7867,,
760633,0,0,0,662.65152,721.06667,713.54545,807.22581,717.86364,691.59091,775.23077,691.33846,737.8,28725.9763,44493.4641,,
760655,0,0,0,348.60769,402.59542,388.07634,491.11719,414.53488,411.83594,457.62791,404.58915,428.44961,28725.1708,44951.1068,,
761633,0,0,0,931.03333,1121.35,1078.68333,1224.65,1060.41667,1121.98333,1203.65,1028.06667,1116.05,28723.5477,44545.7624,,
760258,0,0,0,611.92857,620.92308,639.30769,693.85714,679.5,686.92857,660.78571,585.13333,484.28571,28721.7591,46317.7473,,
565226,0,0,0,0,0,0,0,0,0,0,0,0,28720.7399,38725.3086,,
570319,0,0,0,581.33333,800.33333,656.66667,739.66667,808.33333,661.66667,723.33333,614,647.33333,28717.0945,37236.6286,,
560622,0,0,0,797.9625,822.45132,863.10505,968.60263,920.63431,963.39229,947.14583,958.74468,922.53723,28714.8303,40447.1696,,
570318,0,0,0,0,0,0,0,0,0,0,0,0,28710.721,37172.9447,,
760660,0,0,0,369.67424,448.32576,420.84962,494.95489,422.52273,453.30534,432.72727,389.83333,393.28358,28710.6744,44821.794,,
761663,0,0,0,1158.5,188.6,158.5,1642.01667,1502.81667,1386.85,222,1356.08333,225.6,28709.327,44657.4278,,
760239,0,0,0,653.65,785.06141,774.95,896.75,852.5,777.35,808.85,887.14286,874.18095,28708.6715,46145.1175,,
760273,0,0,0,721.70101,770.52502,780.44675,806.7366,785.89346,826.37121,773.83939,833.44518,744.63738,28707.5925,46597.4631,,
760302,0,0,0,841.1642,949.675,916.21071,1021.37535,917.24643,861.47862,922.81071,1000.65357,928.15357,28707.3522,45751.4732,,
761636,0,0,0,233.4,234,245.2,277.8,240.6,240.4,265.4,233.8,249.6,28707.1265,44591.362,,
080011,1141.65256,695.67345,904.90662,1195.0184,938.41264,1216.60187,1199.81609,1199.88505,1238.70115,1245.82341,1240.74713,1214.48275,28707.0317,28545.0788,,
760653,0,0,0,366.89815,445.97248,434.2037,555.75229,449.00935,411.87963,454.04587,400.13761,443.66055,28706.4637,44982.453,,
760272,0,0,0,813.86831,834.94225,864.91944,917.16373,889.21944,916.80357,886.02782,931.5919,847.31937,28703.7143,46643.0484,,
163002,0,0,0,114.38009,144.16742,128.66667,149.93694,144.98643,143.46396,141.13453,150.76923,143.5,28700.6843,30110.1164,,
566226,0,0,0,356.33333,423,443.33333,463.66667,0,407,442,410.66667,412.33333,28695.3923,38742.4017,,
760861,0,0,0,538.3369,716.81819,660.52378,742.25758,757.92587,724.08601,709.80385,693.37658,721.64686,28695.0439,44357.3038,,
562226,0,0,0,453.33333,0,0,288.66667,468,235,345.66667,372.66667,347.66667,28693.6582,38817.5052,,
560620,0,0,0,762.05263,786.75665,846.38165,986.01645,906.01579,970.32713,942.34375,907.72917,898.55082,28693.0749,40488.7996,,
760268,0,0,0,804.91667,750.535,836.25,897.04167,868.20833,822.33333,818.04167,861.70833,782.875,28688.5948,46545.7489,,
760658,0,0,0,792.49359,823.43396,882.02692,1110.66752,1013.49926,847.3991,970.83186,958.9359,990.32721,28686.5008,44851.5884,,
