Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,,
600414,0,0,0,0,0,465,364.6055,451.93578,371.44954,362.2844,385.59633,337.51376,18421.1135,33593.7706,,
650104,0,0,0,0,0,430,366.97674,366.98824,379.88372,360.85882,325.46591,318.74419,18422.4383,36790.6989,,
680784,0,0,0,0,0,1090.34302,920.16219,1066.13894,1044.62955,754.35301,948.0793,927.09906,18423.8787,41845.3292,,
680760,0,0,0,0,0,967.08333,812.65,931.81667,950.91667,833.98334,926.53226,687.41667,18424.2028,41659.5526,,
683684,0,0,0,0,0,891.83201,776.37897,824.3394,816.92963,619.40741,770.92122,593.94167,18425.3834,42932.9938,,
600280,0,0,0,0,0,442.31183,394.38298,415.81053,429.17895,347.21277,392.05208,348.43617,18426.4049,35847.479,,
680233,0,0,0,0,0,420.14286,378.16667,418.92857,430.97143,374.78571,382.15493,334.11268,18426.5389,40252.8685,,
650312,0,0,0,0,0,673.6,755.96923,683,594.55408,658.16923,650.63853,644.6084,18431.099,37994.1693,,
650102,0,0,0,0,0,487.2,519.9375,491.8,526.875,419.67391,461.8125,408.8125,18431.9287,36606.5863,,
680212,0,0,0,0,0,1019.62893,916.78571,1033.87033,1041.32637,749.59336,849.35238,808.15963,18432.3491,40492.1894,,
681672,0,0,0,0,0,796.62857,825.84762,981.6119,888.95476,676.6619,798.41904,795.90476,18434.5303,42639.9195,,
600409,0,0,0,0,0,458.08257,378.77982,440,383.88073,370.81651,381.94444,369.33333,18435.0368,33420.0488,,
650297,0,0,0,0,0,793.79902,786.29902,802.03922,744.88726,827.70834,843.10785,784.40064,18437.03,36353.4475,,
650329,0,0,0,0,0,830.80781,930.38138,821.25038,748.43662,797.63513,826.67915,820.81945,18440.3344,38353.2709,,
650325,0,0,0,0,0,822.01023,941.14937,821.6642,721.76709,803.91471,816.20581,788.73295,18441.046,38295.2493,,
680752,0,0,0,0,0,946.81515,786.07878,882.62727,891.32576,746.37878,866.44091,728.6606,18441.1875,41576.1699,,
600410,0,0,0,0,0,1004.12399,785.56504,843.31707,758.94479,832.38415,838.66666,658.6853,18441.7897,33475.0193,,
600276,0,0,0,0,0,993.1931,830.93954,864.25297,903.54054,859,875.62486,652.90632,18444.1612,35902.2881,,
680672,0,0,0,0,0,1024.08889,1070.8058,1178.08889,1120.77778,843.11111,998.08889,992.91111,18449.0988,42668.4981,,
650123,0,0,0,0,0,451.41667,399.625,393.69565,425.375,375.6087,382.54167,341.125,18449.2913,37058.8089,,
650306,0,0,0,0,0,718.4375,770,708.75,706.4375,731.3125,668.25,677.3125,18451.6503,37818.2535,,
681673,0,0,0,0,0,925.77525,942.27261,1040.92488,989.01478,787.80476,899.96469,868.46962,18452.2416,42542.7192,,
680239,0,0,0,0,0,774.52381,745.7619,795,821.52381,701.38095,712.59091,636.28571,18454.8566,40158.1242,,
650328,0,0,0,0,0,677.75,787.75,697.875,577.11111,654.875,666.25,656.5,18456.397,38325.4683,,
681670,0,0,0,0,0,800.625,850.9375,951.03125,885.90625,688.08998,806.09279,772.32813,18456.5109,42726.8039,,
680619,0,0,0,0,0,931.14814,958.87037,998.4606,960.71313,844.2037,926.98148,859.72223,18458.3675,42458.5619,,
650324,0,0,0,0,0,706.3787,680.30609,674.77303,617.34438,666.67192,664.00585,663.5713,18463.6561,38246.9401,,
650317,0,0,0,0,0,742.66667,839.95,751.25,716.38333,758.29167,861.31667,783.675,18464.7899,38078.3173,,
650331,0,0,0,0,0,864.9787,923.60339,855.85903,778.76253,832.55075,788.89271,808.30303,18465.5742,38406.9574,,
681685,0,0,0,0,0,874.49415,830.75224,1020.00612,928.27526,677.62709,895.80791,703.0842,18467.6615,42848.6639,,
680207,0,0,0,0,0,589.37037,532.7963,587.57407,595.51852,449.32727,490.14815,494.96296,18471.0278,40341.0643,,
650120,0,0,0,0,0,649.55844,548.14458,547.48052,581.6875,526.38462,485.79012,459.24675,18472.9781,37018.9709,,
650322,0,0,0,0,0,723.7673,747.56923,707.80956,711.99855,738.75757,668.07693,682.69965,18474.4383,38191.946,,
650321,0,0,0,0,0,722.72307,685.61538,673.47692,658.14433,696.48101,656.70313,665.79545,18476.2387,38153.2014,,
682787,0,0,0,0,0,1038.97976,871.475,1024.85256,1031.58333,762.42308,941.13333,836.39744,18477.6483,41968.4119,,
680670,0,0,0,0,0,926.09375,995.65,1077.675,1016.0625,844.79375,946.20625,877.7625,18477.7206,42759.8613,,
650313,0,0,0,0,0,726.86635,800.46154,717.12681,631.13462,703.89471,725.64716,694.27692,18480.8846,38035.2485,,
650333,0,0,0,0,0,711.58255,757.80822,709.83013,653.08975,700.40919,638.96571,666.33939,18482.4899,38470.0055,,
650334,0,0,0,0,0,1059.83333,1054.23333,1006.76667,989.35,1031.48333,897.35,933.38333,18486.291,38519.4437,,
650327,0,0,0,0,0,703.625,793.625,655.55556,590.08333,697.5,746.625,639.04167,18486.5934,38320.519,,
680761,0,0,0,0,0,915.19672,794.65,875.93333,905.98333,728.51667,849.46995,660.26639,18487.8983,41665.1628,,
681686,0,0,0,0,0,902.16509,799.23747,946.5,877.11538,580.70433,809.00298,621.77404,18489.2292,42915.9528,,
681671,0,0,0,0,0,547.2,546.55738,632.26667,576.83333,451.73333,500.71429,506.58333,18493.7828,42662.6317,,
680211,0,0,0,0,0,426.28788,370.77273,416.57576,418.93939,337.81818,360.57576,321.22727,18494.1228,40431.4945,,
650201,0,0,0,0,0,1396.38936,542.77083,1500.3258,394.49485,476.4433,480.65306,458.51042,18494.4905,36444.3242,,
680751,0,0,0,0,0,1066.93333,883.24454,1002.01667,1014.11202,835.56667,979.91666,906.64208,18494.7997,41597.4832,,
680785,0,0,0,0,0,955.10169,818.02778,966.52889,970.68259,699.58182,861.26111,810.00693,18495.2876,41834.7008,,
650305,0,0,0,0,0,623.32994,750.66531,660.54546,546.83567,609.37681,688.80862,622.25624,18497.7364,37771.055,,
680210,0,0,0,0,0,432.0084,396.79832,438.89831,444.95798,395.41176,401.23729,302.89076,18498.1256,40495.0454,,
600413,0,0,0,0,0,541.13542,418.82292,491.69792,425.61458,403.89583,431.01031,387.24742,18499.0039,33530.4033,,
650304,0,0,0,0,0,623.02239,702.75757,628.86567,604.61585,634.54545,593.62121,586.86774,18499.3286,37727.9874,,
600275,0,0,0,0,0,465.44737,401.82895,428.18421,445.05263,415.06579,429.85526,334.02632,18501.0016,35913.4884,,
650121,0,0,0,0,0,642.2625,567.61446,593.53165,609.125,598.38961,579.05,509.12987,18506.2674,37081.5711,,
680209,0,0,0,0,0,404.1875,395.8125,442.5,447.125,410.5625,408.5,311.875,18506.7353,40531.6287,,
680671,0,0,0,0,0,542.40323,563.04839,575.12903,560.83871,442.32258,509,513.53968,18507.6201,42713.0968,,
650323,0,0,0,0,0,304.78873,321.74648,299.09859,280.45833,301.95775,299.1,287,18515.2113,38121.7114,,
650335,0,0,0,0,0,827.26786,812.83929,781.125,762.78571,798.21429,740.26786,742.57143,18515.4002,38510.6815,,
650103,0,0,0,0,0,520.60417,490.22917,1406.39292,496.41667,476.06122,1323.60804,1202.91856,18515.4598,36719.8597,,
650308,0,0,0,0,0,662.57576,788.26368,692.0303,534.08819,638.63636,730.23712,702.7641,18516.6772,37847.2719,,
680631,0,0,0,0,0,1172.63718,1229.22948,1368.78077,1222.34047,865.46429,1051.7,1201.27179,18516.8828,42055.6827,,
650307,0,0,0,0,0,678.54523,808.59091,708.5303,567.80303,659.15151,737.16713,684.06038,18518.2308,37805.258,,
680673,0,0,0,0,0,1008.24096,1019.93269,1031.42169,991.38139,829.21895,915.89736,866.3307,18520.3427,42577.4215,,
680234,0,0,0,0,0,923.77353,855.40056,992.51363,1016.34337,815.29654,883.85521,723.17057,18520.4294,40241.9581,,
680637,0,0,0,0,0,1193.18163,1268.48683,1610.60577,1427.64957,1130.54057,1249.61389,1154.39094,18520.6525,42140.8158,,
684686,0,0,0,0,0,967.89744,876.14981,941.37509,892.55125,717.81111,905.53624,695.85555,18521.478,42882.9546,,
650326,0,0,0,0,0,639.86957,742.41667,643.79167,573.66667,622.78261,687.30435,724.75,18522.3528,38291.8615,,
682685,0,0,0,0,0,842.58137,811.37777,935.67778,876.82222,663.35555,862.46667,715.63333,18524.8962,42832.778,,
680208,0,0,0,0,0,656.55556,593.36111,661.49315,677.06944,559.94444,589.75,486.86111,18525.4515,40380.5969,,
650303,0,0,0,0,0,827.63596,855.56579,774.65,761.6228,780.0162,787.57017,773.51316,18526.6052,37648.372,,
650332,0,0,0,0,0,919.79167,739.99404,793.64881,735.34524,792.54167,779.2381,757.06547,18527.0817,38423.3001,,
680236,0,0,0,0,0,898.90417,831.13668,934.73476,963.44583,848.3375,861.9375,758.10833,18528.4406,40198.7071,,
680238,0,0,0,0,0,315.875,299.05882,420.375,402.5,341.5625,354.5,346.6875,18528.4779,40124.6712,,
600415,0,0,0,0,0,431.77778,366.82143,470.96296,389.77778,364.2963,398.25926,353.66667,18533.6648,33669.2104,,
680669,0,0,0,0,0,816.50907,859.19556,971.3004,900.09375,780.28931,859.5,807.43952,18535.1014,42753.8535,,
680237,0,0,0,0,0,411.18966,400.12069,452.84746,461.76923,380.62393,403.46154,354.71186,18537.0933,40157.9809,,
680788,0,0,0,0,0,1075.7619,865.24789,1002.53463,1016.57251,754.27167,922.09416,789.40368,18537.18,41965.2535,,
600416,0,0,0,0,0,382.14286,325.39286,377.5,328.82143,291.71429,314.72414,276.48276,18539.7319,33698.0344,,
650621,0,0,0,0,0,830.35034,911.86051,888.94047,728.69532,849.84429,874.87903,798.23238,18542.9083,36927.1622,,
680206,0,0,0,0,0,953.38804,865.71522,967.575,978.37899,836.5837,863.36667,696.28214,18542.9361,40292.8341,,
650311,0,0,0,0,0,708.9375,733.8125,686.625,655.125,693.25,765.4375,705.6875,18543.0556,38016.6966,,
680786,0,0,0,0,0,1005.34091,807.61212,887.12171,909.90909,769.09091,878.79545,812.72727,18544.0199,41886.9217,,
650336,0,0,0,0,0,870.98939,773.16171,787.75721,707.79011,778.77122,884.61462,815.67742,18545.7293,38552.5884,,
680638,0,0,0,0,0,983.91666,970.36583,1028.67948,982.1624,768.65812,893.97649,866.62607,18546.6388,42188.0292,,
650620,0,0,0,0,0,833.70941,923.51261,919.80333,741.59243,871.71333,899.32667,838.40353,18549.8627,36869.2429,,
650302,0,0,0,0,0,907.9375,0,0,0,0,0,0,18552.1158,37688.8125,,
650330,0,0,0,0,0,551.74074,619.01235,553,502.375,550.625,566.4875,534.69136,18554.6173,38383.3598,,
650202,0,0,0,0,0,1133.90445,1383.29167,1292.40109,1012.22414,1222.75647,1173.15302,1133.78951,18554.8873,36525.63,,
650622,0,0,0,0,0,864.43368,963.87619,943.62,739.85059,878.97537,886.02211,856.22,18560.2416,36981.0418,,
682686,0,0,0,0,0,849.40142,763.72101,821.51042,788.55208,605.57292,769.89583,609.86437,18561.3534,42946.384,,
680763,0,0,0,0,0,1029.02701,825.35402,936.21666,929.46806,657.82414,828.15546,792.42566,18567.1685,41639.7998,,
680205,0,0,0,0,0,1065.64167,906.58333,935.60833,979.7625,807.0875,851.53333,763.9625,18567.3923,40321.5535,,
650342,0,0,0,0,0,363,380.42857,320.13636,311.33333,346.14286,340.55,391.90476,18569.0281,38293.2124,,
680632,0,0,0,0,0,513.72642,530.04717,541.98113,522.10377,463.66038,501.77358,484.06542,18569.6947,42064.6927,,
650625,0,0,0,0,0,784.56123,863.62714,837.96428,675.15306,791.82653,807.45409,761.61224,18570.1358,37054.5395,,
680643,0,0,0,0,0,1003.35417,982.86033,1046.90758,1021.78125,807.94792,894.52195,896.97917,18572.4463,42271.4877,,
600407,0,0,0,0,0,483.52212,412.17857,497.15044,425.53982,430.59821,453.6875,390.52212,18574.7111,33461.8863,,
680762,0,0,0,0,0,1003.58656,826.76667,885.25136,936.28334,655.61666,835.61667,713.40484,18575.9949,41589.6398,,
650365,0,0,0,0,0,404.66667,428.75,358.125,363.66667,402.4,358.8125,382.73333,18576.7574,38103.9398,,
683685,0,0,0,0,0,449.9375,397.88542,441.60417,420.9375,304.82474,409.02062,309.38542,18580.5727,42816.9532,,
650209,0,0,0,0,0,415.94915,400.47899,427.10924,369.875,427.57983,443.21849,414.32773,18587.1041,36402.9539,,
680235,0,0,0,0,0,582.64063,527.4375,560.23438,580.07813,478.90625,504.85938,433.90625,18588.4872,40192.1624,,
650309,0,0,0,0,0,805.71667,855.175,767.70833,663.40834,748.14667,804.18205,716.825,18590.8924,37817.7446,,
650301,0,0,0,0,0,855.59678,987.32903,924.75727,772.99385,881.04072,791.48005,833.53041,18591.187,37650.3502,,
650208,0,0,0,0,0,729.02748,723.74114,730.86348,632.91635,714.38011,706.16874,681.68322,18595.3245,36448.8063,,
600408,0,0,0,0,0,414.1982,358.22727,449.74545,374.76577,352.71818,386.37838,353.03636,18595.7106,33385.9752,,
650310,0,0,0,0,0,784.375,795.4375,780.75,685.0625,743.75,829.125,726.33456,18597.3,37967.8431,,
650366,0,0,0,0,0,522.30864,523.6375,484.33333,413.5974,469.9375,483.6625,446.17722,18607.052,38047.9066,,
680636,0,0,0,0,0,476.30556,499.19444,535.21918,505.625,400.83333,473.16667,507.77778,18608.9046,42129.5592,,
650626,0,0,0,0,0,766.62222,905.8634,849.9183,658.48889,769.84127,824.04314,770.35556,18613.2033,37095.7127,,
650203,0,0,0,0,0,1351.66774,463.26042,447.58333,370.97917,437.65979,443.22105,421.72632,18615.2035,36606.8704,,
680639,0,0,0,0,0,962.88399,986.23856,999.68137,976.61928,811.69118,908.80882,852.25596,18616.1856,42190.2698,,
683686,0,0,0,0,0,418.26471,366.79208,394.0198,382.79208,290.90099,372.7451,269.33333,18616.7216,42948.4715,,
680204,0,0,0,0,0,629.91667,553.86905,585.97619,605.63095,512.14286,531.39286,502.79762,18628.3517,40275.058,,
680764,0,0,0,0,0,637.64,537.3,564.78846,593.64,410.68,529.32,524.76,18631.47,41676.5925,,
650350,0,0,0,0,0,430.89474,487.85263,437.53684,409.37895,437.89474,414.01042,407.49474,18633.2996,38166.6408,,
650341,0,0,0,0,0,753.0659,740.83046,700.00791,672.66383,711.47388,788.95827,719.743,18633.8275,38317.6791,,
680789,0,0,0,0,0,1090.68723,899.77273,1010.92749,1033.08008,709.71429,909.98678,800.46089,18634.5483,41974.388,,
650343,0,0,0,0,0,686.23954,774.386,683.61881,636.31313,686.10967,683.89971,662.31962,18634.9668,38271.5968,,
680642,0,0,0,0,0,1077.89849,1053.43788,1065.68636,1041.01515,845.57424,958.66667,960.48696,18638.8361,42253.2375,,
600406,0,0,0,0,0,502.5,407.10909,493.94595,419.54054,384.61607,421.66667,389.83784,18641.3581,33454.2533,,
680792,0,0,0,0,0,918,773.22728,876.5,876.77778,653.81818,805.43182,740.78182,18641.3925,41896.0522,,
680633,0,0,0,0,0,448.26126,475.52252,529.48649,505.27273,419.47748,469.27273,451.01818,18644.8676,42064.6498,,
680658,0,0,0,0,0,933.99118,920.92945,931.34107,922.09643,788.96786,869.6375,911.34286,18645.4142,42513.9648,,
600404,0,0,0,0,0,496.60177,416.19643,501.07273,444.48214,398.77477,437.76577,386.41818,18647.6994,33564.2907,,
650370,0,0,0,0,0,405.08,467.9898,458.17172,299.32,371.16162,398.07143,381.96939,18650.5247,38002.8601,,
680771,0,0,0,0,0,881.64516,755.52723,904.20783,900.52247,612.54944,796.01745,814.81808,18651.9868,41796.7162,,
650364,0,0,0,0,0,705.72905,814.62716,723.9978,630.67532,706.93723,658.80552,648.73692,18652.05,38081.0912,,
650627,0,0,0,0,0,637.38182,736.87273,697.4,570.29091,639.85455,660.23636,617.12727,18655.2468,37105.9539,,
650623,0,0,0,0,0,930.30346,838.99207,896.95238,824.56549,910.70106,961.50539,888.16402,18657.7466,36993.7712,,
650207,0,0,0,0,0,610.94994,638.94757,647.6867,569.05882,649.10422,655.47251,620.71014,18658.8023,36487.014,,
600403,0,0,0,0,0,464.53153,413.81818,469.26364,409.5,401.61818,425.08182,388.62162,18659.5886,33621.0183,,
650206,0,0,0,0,0,650.05693,572.05556,624.07639,590.07767,657.04286,647.12206,618.65119,18659.7811,36533.69,,
650337,0,0,0,0,0,450.55357,453.07018,424.33929,374.46847,415.3964,445.11607,413.93805,18660.1117,38392.6972,,
680659,0,0,0,0,0,910.10119,966.20238,1093.09109,1007.22023,787.01785,915.625,902.32738,18660.3503,42567.9859,,
680767,0,0,0,0,0,974.22263,820.46774,991.46775,978.11148,630.07742,814.60952,769.38181,18660.823,41746.5566,,
680203,0,0,0,0,0,593.82,567.41176,660.56,660.38,459.76,532.27451,461.33333,18664.9633,40356.5775,,
650363,0,0,0,0,0,656.78289,782.32962,725.50313,603.17837,675.43582,677.70769,652.77841,18666.1075,38119.7404,,
650351,0,0,0,0,0,654.91667,696.08333,643.33333,560.83333,622.16667,627.58333,604.75,18667.0205,38215.2121,,
680123,0,0,0,0,0,887.57639,925.67136,956.42535,735.81068,885.85655,937.96875,917.74653,18667.3313,40130.2056,,
650352,0,0,0,0,0,550.5,728.83333,609.25,527.66667,587.41667,566.16667,558.25,18667.5962,38184.265,,
680202,0,0,0,0,0,420.42241,387.19658,476.84483,460.93103,380.43103,396.90517,343.01724,18668.1341,40422.1925,,
680668,0,0,0,0,0,367.24793,398.56303,450.63333,417.75,327.8843,379.08333,396.1,18671.7008,42623.0518,,
650624,0,0,0,0,0,901.61905,878.42857,904.61905,800.14286,865.7619,965.11667,1003,18672.895,37050.1499,,
600402,0,0,0,0,0,443.05405,371.95455,498.70909,396.54545,376.5,409.68182,333.55455,18674.0083,33668.1048,,
650340,0,0,0,0,0,706.03129,798.39076,709.21147,590.67602,671.47849,697.95016,692.37878,18676.5542,38354.9959,,
680201,0,0,0,0,0,488.375,446.375,494.0625,501.625,449.125,452.6875,314.1875,18676.7445,40455.4881,,
650349,0,0,0,0,0,366.61798,415.21591,378.3908,363.06897,382.96552,361.28736,360.13793,18680.8717,38239.3137,,
680635,0,0,0,0,0,1233.88349,1220.25566,1053.11978,1100.35067,992.99434,1065.63122,989.64819,18683.5642,42139.8608,,
680640,0,0,0,0,0,1066.64965,1070.01387,1072.79116,1056.19498,866.09177,972.0478,934.98863,18685.8301,42187.5846,,
680667,0,0,0,0,0,409.95082,414.82787,470.42623,435.59836,332.06557,390.13115,391.68033,18686.5676,42716.9296,,
680122,0,0,0,0,0,888.92857,972.44784,980.00065,756.89741,931.57857,995.72475,986.57922,18686.5819,40055.3046,,
680124,0,0,0,0,0,850.13131,969.62626,944.39394,774.5473,933.37878,1034.8106,983.07071,18686.7367,40230.6795,,
600405,0,0,0,0,0,485.53125,376.97938,436.53684,377.80412,338.85417,378.375,344.89583,18688.9867,33499.8897,,
650367,0,0,0,0,0,689.29387,743.4859,680.86811,572.52784,648.07153,708.43516,658.1124,18693.2808,38044.3601,,
680766,0,0,0,0,0,915.14074,768.27037,921.84727,915.97185,639.77818,827.64,776.98815,18693.9347,41722.3332,,
650532,0,0,0,0,0,914.38333,810.76836,779.64803,844.21666,784.83518,738.57966,713.17193,18695.5278,37593.4809,,
650354,0,0,0,0,0,546.98889,643.66667,568.08889,480.82222,535.48352,547.1,523.01099,18697.4833,38160.9885,,
680634,0,0,0,0,0,1140.68254,1143.12054,1103.81027,1112.96032,960.89683,1054.22223,1065.61904,18697.5494,42055.7379,,
680790,0,0,0,0,0,1023.74179,819.05642,934.46118,944.91884,696.14058,870.84471,820.61529,18697.8017,41980.5421,,
680765,0,0,0,0,0,867.20221,724.30515,839.1875,840.99519,608.76593,767.73407,738.16981,18699.7229,41625.9649,,
682689,0,0,0,0,0,852.20141,816.72878,874.46878,845.39965,668.62491,828.91693,650.25333,18704.7478,42777.2022,,
650353,0,0,0,0,0,648,732.625,657.625,642.75,672,646.625,638,18705.215,38201.0248,,
650533,0,0,0,0,0,849.08026,862.75702,716.31868,754.99512,845.68414,719.54831,807.1727,18705.2395,37551.8968,,
680641,0,0,0,0,0,940.8373,933.09127,999.78947,923.17857,695.87699,831.55556,799.05556,18707.484,42243.0934,,
650628,0,0,0,0,0,600.85714,544.60714,606.83636,536.87273,577.30909,634.78182,576.81818,18709.4986,37064.0737,,
680660,0,0,0,0,0,932.00785,954.80588,1032.38096,971.88039,800.55098,902.60477,876.22143,18712.4613,42543.6153,,
650205,0,0,0,0,0,672.8125,682.34675,675.35588,577.52084,686.77626,660.10246,646.90278,18713.4093,36584.5181,,
650344,0,0,0,0,0,624.04348,671.22727,630.04545,722.19048,616.69565,619.22727,595.72727,18713.4648,38293.045,,
680657,0,0,0,0,0,786.64074,830.62407,903.6394,837.97738,743.31852,810.62777,756.15909,18713.5709,42479.8839,,
650204,0,0,0,0,0,477.04211,462.8125,474.45833,432.33684,485.95833,442.96939,437.78125,18715.004,36631.8646,,
680666,0,0,0,0,0,469.26316,487.72368,520.5,496.09211,379.92105,449.02597,450.60526,18718.9421,42700.3092,,
650362,0,0,0,0,0,527.63636,565.71429,473.66667,392.13043,486.5,489.22727,474.63636,18722.3105,38109.2658,,
650210,0,0,0,0,0,428.87442,411.79358,432.09767,382.28372,431.49537,427.83796,408.0787,18722.669,36402.0261,,
680768,0,0,0,0,0,669.54,547.76,622.88,634.9,442.28,564.98,557.28,18723.4687,41781.1078,,
680791,0,0,0,0,0,893.25765,748.74,854.30471,876.92235,675.60706,816.78824,726.84941,18726.3163,41940.0959,,
680665,0,0,0,0,0,459.85333,484.33333,502.50667,485.56,390.48,445.21333,450.25,18736.5004,42651.4363,,
650375,0,0,0,0,0,857.5,0,0,653.25,694.75,726.08333,687.33333,18738.7601,37855.7018,,
680121,0,0,0,0,0,828.63131,883.43687,878.74445,723.05556,864.03535,929.45091,916.37626,18739.7115,40031.4835,,
681687,0,0,0,0,0,981.69424,847.33452,900.62578,876.22167,660.38046,855.15522,589.73194,18745.7292,42929.3729,,
680130,0,0,0,0,0,930.1,983.7,988.725,797.225,952.625,978.05,963.375,18760.7055,40361.8081,,
600401,0,0,0,0,0,477.52083,399.76042,497.58333,502.54167,384.65625,433.10309,368.71875,18760.8948,33623.8016,,
681689,0,0,0,0,0,777.15968,743.16006,793.52916,758.64408,602.11296,759.06248,645.90078,18763.3962,42761.0767,,
682688,0,0,0,0,0,919.59297,845.90873,936.86257,886.42259,666.95753,873.63441,681.72303,18765.2726,42810.4952,,
680120,0,0,0,0,0,567.6,627.21667,615.06667,478.55738,575.53333,603.90164,590.72131,18765.5917,40091.0027,,
650211,0,0,0,0,0,413.9171,460.77083,442.20207,354.22513,426.46907,446.83854,414.27604,18766.7793,36461.5951,,
680770,0,0,0,0,0,945.98815,765.09402,1000.8445,968.99852,652.9193,855.79992,770.28867,18766.9679,41859.8585,,
680656,0,0,0,0,0,841.19737,897.02193,955.34821,905.17634,765.19451,831.23671,802.10581,18771.504,42454.4817,,
650535,0,0,0,0,0,589.98684,543.89873,506.89474,508.64557,492.03896,447.79012,468.44,18772.0559,37451.4558,,
680119,0,0,0,0,0,768.07866,945.28846,882.56367,666.76923,818.4077,854.34855,790.56889,18772.135,40132.3251,,
650531,0,0,0,0,0,1011.21717,895.09849,826.65909,907.74386,826.21744,783.65656,786.58586,18773.1927,37597.2471,,
650534,0,0,0,0,0,1019.68966,887.20168,786.19799,869.07143,922.22733,822.01953,786.85545,18773.4034,37554.9789,,
680664,0,0,0,0,0,455.82051,451.89333,446.34667,445.8,351.60526,404.13333,420.42667,18776.5684,42684.4666,,
650355,0,0,0,0,0,0,517,465.75,542.125,498.625,516.625,487,18786.4022,38204.3841,,
680769,0,0,0,0,0,892.38218,766.91029,941.71621,927.37049,639.96637,835.89114,737.11486,18787.3269,41790.2454,,
650346,0,0,0,0,0,748.56557,810.66014,721.26136,670.32386,718.23041,728.57032,698.21948,18790.0614,38280.8394,,
680661,0,0,0,0,0,986.15311,925.84632,895.42262,896.01786,694.21314,821.9513,862.61364,18790.7008,42522.1393,,
681688,0,0,0,0,0,909.59263,812.71494,823.66244,827.64017,689.07275,859.73705,652.74534,18790.8029,42868.871,,
650348,0,0,0,0,0,825.43366,916.32862,819.52147,773.46257,816.61208,766.26837,763.43244,18796.3249,38243.6749,,
650360,0,0,0,0,0,631.97727,712.18182,646.19697,555.44357,623.17639,702.50746,642.41858,18797.2176,38125.5525,,
680118,0,0,0,0,0,889.92208,1029.39827,997.96104,819.83117,962.24542,958.04329,960.13204,18799.7254,40204.803,,
682687,0,0,0,0,0,964.88158,814.42618,830.47613,811.16667,610.19568,801.88291,581.14384,18802.2187,42917.7246,,
650338,0,0,0,0,0,388.79433,440.62676,396.95745,347.73239,384.43972,379.28873,373.1831,18802.4847,38398.3543,,
680113,0,0,0,0,0,840.05314,887.88523,889.23248,693.08715,845.25824,910.96264,888.57318,18804.8491,40003.8555,,
650371,0,0,0,0,0,705.85,690.4125,719.94444,665.77083,743.88194,0,0,18804.9118,37925.6725,,
680114,0,0,0,0,0,707.93561,742.19427,735.54244,640.4839,732.12626,802.6039,759.85417,18806.4109,40054.0851,,
650374,0,0,0,0,0,1809.43096,277.5,1652.01053,1180.29404,1459.74737,1496.09259,253.26786,18807.6939,37797.3914,,
650358,0,0,0,0,0,418.28571,489.60714,432.33333,380.82143,420.10714,417.33333,405.20238,18811.1404,38163.7244,,
650368,0,0,0,0,0,699.01515,681.76184,654.51371,703.54291,701.81723,673.59772,647.63421,18812.958,38049.2648,,
680663,0,0,0,0,0,596.76623,609.68421,592.90667,594.4,508.01333,562.78667,542.78667,18815.5102,42650.0284,,
680662,0,0,0,0,0,577.42105,561.65789,582.21053,567.64474,441.55263,511.10526,508.68421,18815.8452,42593.643,,
680132,0,0,0,0,0,801.94048,884.59921,846.25289,710.09127,821.31532,860.46032,836.32452,18816.2748,40336.4933,,
650339,0,0,0,0,0,787.18996,933.61025,825.25804,709.47692,777.62596,798.00758,770.7077,18817.1687,38361.1803,,
651210,0,0,0,0,0,148.74684,153.38854,158.58255,147.07669,161.95092,168.63333,156.50606,18820.5756,36396.3164,,
650345,0,0,0,0,0,754.52699,868.62927,772.67045,723.95707,765.64489,669.86154,697.51563,18821.4641,38322.5706,,
650356,0,0,0,0,0,529,573.58333,522.16667,569.66667,571.33333,669.45455,593.66667,18824.3878,38221.5103,,
650357,0,0,0,0,0,714.16667,902.41667,760.33333,557.33333,689.33333,658.16667,651.5,18824.9624,38190.5603,,
650537,0,0,0,0,0,801.8492,685.27922,627.78343,690.13637,635.44318,589.32622,622.10938,18825.2906,37467.4219,,
650539,0,0,0,0,0,761.36787,723.43182,660.92057,747.3027,664.12567,605.17582,620.14925,18826.0867,37428.7227,,
650361,0,0,0,0,0,666.45685,832.19516,712.61904,627.16052,692.55555,701.38888,671.92857,18832.6765,38088.6938,,
680131,0,0,0,0,0,902.2898,1049.3077,1015.41392,845.33959,1003.69231,1001.94139,998.00732,18834.0683,40384.2011,,
680134,0,0,0,0,0,582.17857,598.05357,609.78571,481.92982,579.23214,634.375,606.83929,18834.1697,40248.4863,,
683688,0,0,0,0,0,858.91228,800.99789,773.05379,792.13333,700.36982,836.05894,604.33965,18838.0873,42783.0318,,
650369,0,0,0,0,0,408.23611,421.38462,400.05556,341.68966,385.25,405.16667,390.66667,18846.9444,38010.8195,,
650528,0,0,0,0,0,0,0,0,0,0,0,0,18849.1052,37637.2979,,
650530,0,0,0,0,0,710.00543,653.16033,557.82337,658.71739,663.22826,597.57065,569.45109,18849.2776,37585.3856,,
650526,0,0,0,0,0,669.24286,592,477.93056,557.07143,546.85915,499.07042,432.45714,18852.6815,37696.6476,,
650542,0,0,0,0,0,587.25556,505.38462,443.45977,558.21111,488.05556,449.21348,435.11111,18854.6095,37335.531,,
