Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,
118691,343.6,417.5,405.9,431.3,535.0,526.8,464.8,486.6,383.9,502.8,493.3,458.5,21599.7393,30188.0047,
589320,422.5,419.0,385.4,488.7,478.1,409.9,439.4,458.5,453.4,428.0,439.4,372.9,21605.9441,36607.8374,
595001,662.6,673.1,603.0,565.7,678.7,721.3,674.8,826.3,644.4,582.5,674.9,569.2,21608.4509,33313.2807,
598269,680.6,490.6,511.5,874.0,777.9,895.7,871.5,557.4,714.1,506.5,583.5,354.7,21608.7797,35477.7567,
597595,609.8,509.4,498.9,651.7,615.9,720.8,639.1,729.2,620.2,578.0,687.0,535.7,21620.3746,33219.1296,
679517,-,-,-,-,-,-,-,-,s,2.2,59.2,101.1,21625.4872,39095.7623,
596001,544.0,710.8,600.8,851.8,788.3,"1,049.6",874.7,780.1,745.2,714.5,743.5,581.8,21627.3865,33405.1373,
588178,489.6,483.0,432.1,458.6,536.9,594.2,838.3,697.1,662.6,579.0,600.7,542.6,21627.7509,36093.1884,
276958,"1,163.9","1,036.6",996.0,"1,141.6","1,093.1","1,255.4","1,040.0",999.1,887.6,"1,109.3","1,142.9","1,307.2",21630.8143,33151.0284,
118684,364.7,415.9,356.2,430.8,544.8,499.6,510.4,530.0,415.5,460.4,391.5,379.9,21631.6301,30143.4462,
118689,s,s,s,s,s,s,s,s,s,s,s,s,21644.2445,30238.0453,
118690,s,s,s,s,s,s,s,s,s,s,s,s,21646.244,30243.4787,
739956,s,s,s,s,s,s,s,s,s,s,s,s,21646.4901,45609.2996,
118816,s,s,s,s,s,s,s,s,s,s,s,s,21648.2022,30248.7436,
118818,s,s,s,s,s,s,s,s,s,s,s,s,21652.1113,30259.2661,
588174,s,s,s,s,s,s,s,s,s,s,s,s,21653.707,35915.4807,
118819,s,s,s,s,s,s,s,s,s,s,s,s,21654.0569,30264.5214,
588173,s,s,s,s,s,s,s,s,s,s,s,s,21654.5546,35907.521,
588176,418.5,469.0,445.4,402.3,480.1,527.9,496.1,536.0,438.3,415.9,436.6,371.4,21654.9072,35993.6898,
118820,s,s,s,s,s,s,s,s,s,s,s,s,21655.9911,30269.7775,
118821,s,s,s,s,s,s,s,s,s,s,s,s,21657.9391,30274.9932,
588171,s,s,s,s,s,s,s,s,s,s,s,s,21658.014,35895.1097,
588170,s,s,s,s,s,s,s,s,s,s,s,s,21659.9514,35888.1816,
118822,s,s,s,s,s,s,s,s,s,s,s,s,21659.9993,30280.5304,
118823,s,s,s,s,s,s,s,s,s,s,s,s,21667.6899,30301.2194,
118824,s,s,s,s,s,s,s,s,s,s,s,s,21669.6147,30306.5745,
118825,s,s,s,s,s,s,s,s,s,s,s,s,21671.4104,30311.6649,
588177,537.5,636.2,645.4,601.7,701.3,750.7,730.0,809.7,593.0,650.1,670.5,588.9,21672.2012,36064.1879,
117683,s,s,s,s,s,s,s,s,s,s,s,s,21673.2156,30316.6968,
597591,602.6,574.2,542.2,776.4,695.6,735.1,665.9,633.7,620.5,561.3,632.6,564.4,21674.9109,33345.7299,
117671,s,s,s,s,s,s,s,s,s,s,s,s,21674.9346,30228.506,
117682,s,s,s,s,s,s,s,s,s,s,s,s,21674.9784,30321.7773,
117681,s,s,s,s,s,s,s,s,s,s,s,s,21676.7697,30326.9013,
117670,s,s,s,s,s,s,s,s,s,s,s,s,21677.6374,30236.0246,
117680,s,s,s,s,s,s,s,s,s,s,s,s,21678.6029,30331.9428,
117669,s,s,s,s,s,s,s,s,s,s,s,s,21680.29,30243.2986,
117679,s,s,s,s,s,s,s,s,s,s,s,s,21680.5259,30337.2885,
117668,s,s,s,s,s,s,s,s,s,s,s,s,21682.9591,30250.6828,
117667,s,s,s,s,s,s,s,s,s,s,s,s,21685.5688,30258.0705,
117666,s,s,s,s,s,s,s,s,s,s,s,s,21688.282,30265.3444,
117665,s,s,s,s,s,s,s,s,s,s,s,s,21690.9856,30272.9829,
597592,569.7,488.2,485.4,686.2,577.3,678.2,608.9,744.3,589.9,483.3,587.7,497.3,21691.9758,33414.0971,
118687,434.7,550.1,514.6,550.0,663.3,635.0,536.0,611.9,622.0,630.2,758.2,539.4,21699.5739,30307.3238,
679520,-,-,-,-,-,-,-,-,s,2.1,47.5,100.3,21701.4786,39134.0067,
597590,573.6,506.4,491.8,627.0,634.2,714.9,670.1,771.5,660.4,622.0,688.6,537.1,21707.3836,33300.7203,
118676,353.6,416.0,388.1,401.2,498.8,513.3,462.6,451.6,337.1,422.6,395.2,373.5,21718.1163,30259.6033,
276957,"1,864.4","1,311.0","1,434.0","1,968.4","1,824.6","2,081.0","1,975.0","1,591.4","1,648.0","2,035.5","2,044.3","1,598.1",21725.8955,33072.4707,
118668,95.2,183.5,349.6,280.8,618.5,583.2,617.4,682.6,648.5,602.8,712.6,597.0,21742.1569,30217.2868,
679518,-,-,-,-,-,-,-,-,s,11.4,42.0,83.8,21745.7746,39090.5276,
679521,-,-,-,-,-,-,-,-,s,15.3,61.4,115.3,21755.5369,39165.4016,
276956,821.5,781.7,722.4,849.2,857.2,935.4,986.8,739.3,801.6,685.0,789.1,677.9,21760.8899,33035.2416,
118669,99.6,104.1,332.7,241.3,339.0,329.6,367.1,352.4,415.1,387.0,419.3,508.8,21763.1359,30271.5713,
277116,556.1,556.8,514.9,597.4,571.4,744.9,638.2,658.5,601.7,608.9,689.9,404.6,21768.8879,33217.6779,
118653,750.1,809.0,764.4,880.9,344.9,875.4,800.0,914.1,536.8,779.9,682.1,690.6,21770.5408,30096.6639,
276906,693.4,615.7,644.0,833.0,768.5,911.7,808.3,817.0,716.2,697.3,772.2,671.9,21798.5454,33139.1575,
597629,964.5,867.8,857.0,"1,001.8",998.4,"1,248.1",975.7,"1,045.1",972.9,935.8,994.0,938.1,21799.8443,33455.1762,
597630,813.9,777.7,717.5,917.9,828.5,901.5,814.5,879.8,791.2,701.0,790.1,726.3,21807.5931,33398.9143,
276698,235.2,234.1,237.7,378.5,369.0,442.1,451.6,518.3,452.3,416.9,481.2,361.8,21812.4952,33297.823,
276955,974.1,990.2,884.6,"1,210.4","1,137.5","1,204.2","1,058.8","1,057.6",964.4,945.2,"1,078.8",919.1,21821.2533,33033.5357,
738282,s,s,s,s,s,s,s,s,s,s,s,s,21825.5207,45384.4868,
276954,687.2,613.1,585.4,750.0,734.9,774.4,729.4,800.4,705.7,643.7,756.6,610.8,21827.7371,32969.9897,
738276,s,s,s,s,s,s,s,s,s,s,s,s,21833.6281,45404.5451,
118652,441.4,654.5,610.4,644.5,706.5,706.3,732.8,773.5,564.0,668.8,596.7,582.4,21842.6259,30070.8001,
738277,s,s,s,s,s,s,s,s,s,s,s,s,21843.1276,45404.5365,
597625,992.4,871.6,892.7,"1,096.1","1,032.2","1,105.5","1,066.6",986.0,928.8,"1,153.2","1,162.7",746.5,21843.7846,33583.7724,
597631,"1,011.0",917.7,882.9,"1,134.1","1,075.3","1,276.3","1,160.9","1,097.4",936.8,947.3,"1,043.2",957.3,21849.274,33434.4992,
118655,596.1,626.6,466.0,696.6,979.6,929.0,878.4,836.8,719.5,863.9,920.0,791.5,21851.8817,30249.8108,
738278,s,s,s,s,s,s,s,s,s,s,s,s,21852.2147,45404.4375,
738279,s,s,s,s,s,s,s,s,s,s,s,s,21852.2186,45384.6451,
276697,503.6,673.3,547.2,763.9,772.7,982.2,851.8,794.2,749.0,831.2,867.7,735.5,21853.5868,33173.6476,
276953,704.8,605.5,588.6,740.4,725.8,742.2,719.8,809.5,712.4,634.9,727.0,630.3,21877.6655,32998.2989,
117482,435.5,552.4,441.5,522.5,570.6,564.1,434.2,530.4,537.8,568.3,656.5,550.6,21881.7144,30027.8266,
276909,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276910,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276911,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276912,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276913,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276914,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276915,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276916,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276917,s,s,s,s,s,s,s,s,s,s,s,s,21888.4719,33107.5774,
276908,s,s,s,s,s,s,s,s,s,s,s,s,21888.5113,33107.8709,
276693,249.0,344.7,335.9,544.7,584.8,860.1,693.1,696.4,657.4,606.7,691.2,521.9,21891.6091,33206.2524,
276692,697.2,639.0,593.8,760.3,694.2,796.7,711.2,803.2,693.4,607.5,730.3,559.8,21905.2844,33334.1176,
588996,727.4,654.6,673.6,820.2,769.5,853.8,773.3,705.4,764.4,805.0,787.3,526.1,21906.0065,35647.4494,
588998,503.7,553.3,519.7,689.6,639.7,567.6,591.5,590.1,584.2,599.8,552.9,453.5,21908.7846,35644.6713,
276952,586.1,450.2,471.1,574.2,562.4,688.4,593.7,610.4,539.2,446.7,547.6,515.5,21929.7109,33000.8045,
117503,393.6,535.5,534.2,481.9,566.3,635.3,686.1,690.4,510.7,600.5,613.1,558.6,21935.9174,29424.5412,
597626,805.0,649.2,682.9,829.4,793.2,932.8,828.9,947.7,807.0,774.4,838.0,748.4,21951.8124,33633.319,
276920,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276922,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276923,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276924,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276925,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276926,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276927,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276928,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276929,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276930,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276931,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276932,s,s,s,s,s,s,s,s,s,s,s,s,21952.8559,33128.6759,
276919,s,s,s,s,s,s,s,s,s,s,s,s,21952.856,33128.6761,
276694,478.0,383.7,378.8,541.9,489.2,614.8,562.1,605.1,537.5,376.1,519.0,451.0,21957.1387,33271.11,
278901,s,s,s,s,s,s,s,s,s,s,s,s,21974.096,32867.6565,
597627,773.7,598.8,614.2,744.1,715.8,852.8,747.9,890.8,758.4,662.1,784.8,606.3,21991.2386,33567.1952,
597628,721.9,583.4,605.8,791.7,763.3,909.5,815.4,833.0,736.7,677.0,762.6,676.0,21992.0089,33475.9233,
737931,s,s,s,s,s,s,s,s,s,s,s,s,22010.7557,45529.6716,
277113,616.6,612.9,564.9,676.6,661.9,821.8,712.6,761.1,667.4,574.7,699.7,436.6,22012.6092,33335.3862,
276937,s,s,s,s,s,s,s,-,s,s,s,s,22015.6744,33171.5297,
276938,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276939,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276941,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276944,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276945,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276946,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276947,s,s,s,s,s,s,s,s,s,s,s,s,22015.6744,33171.5297,
276934,s,s,s,s,s,s,s,s,s,s,s,s,22015.6745,33171.5297,
589474,441.2,436.8,391.7,428.1,569.5,464.3,438.2,512.2,433.6,472.0,506.9,486.2,22030.5647,35637.1271,
589482,304.6,306.8,304.8,321.1,510.4,415.6,366.7,405.9,322.0,387.3,375.9,351.9,22032.9384,35679.1686,
277107,652.6,557.0,552.7,765.0,699.8,744.4,704.5,652.4,586.7,701.5,717.9,544.3,22040.2887,33244.0248,
276903,s,s,s,s,s,s,s,s,s,s,s,s,22043.6416,33137.6775,
278698,671.8,578.6,613.3,724.8,715.5,855.8,888.9,754.1,877.1,682.5,763.8,677.1,22050.4181,33414.7023,
589483,420.7,414.1,420.3,435.7,590.5,477.0,457.8,544.4,432.3,494.1,495.8,466.5,22062.3961,35661.3017,
589488,222.2,213.5,251.5,233.3,470.8,350.8,439.4,467.1,402.6,434.6,438.1,424.0,22074.2891,35544.6912,
588997,77.3,166.3,128.3,227.6,216.2,202.7,225.0,339.6,252.0,257.8,292.0,258.7,22080.3955,35704.3829,
118635,967.9,"1,228.3","1,410.3","1,397.1","1,570.5","1,546.5","1,316.2","1,501.8","1,219.5","1,240.0","1,582.8","1,313.7",22080.494,29948.6335,
589489,157.5,155.0,225.5,262.0,395.0,345.0,462.8,477.4,397.5,418.2,400.8,362.0,22082.6746,35539.9249,
278639,677.8,510.5,615.7,730.9,694.7,685.0,720.5,611.4,717.5,747.4,726.3,636.1,22083.4429,33487.1385,
589484,440.2,411.4,381.3,396.1,584.6,488.2,460.7,514.9,404.7,458.5,457.5,468.6,22084.4372,35644.77,
598326,498.6,535.5,552.0,613.6,777.7,644.9,581.2,619.0,549.3,583.5,550.4,570.3,22099.2876,35417.089,
589485,331.7,386.0,377.5,393.8,565.4,493.7,479.8,520.2,470.6,494.8,508.7,480.6,22101.7035,35621.6273,
277125,400.4,363.1,341.5,447.9,439.6,480.1,389.3,465.1,423.0,416.7,426.4,382.3,22102.4123,33374.9031,
118633,293.6,349.9,305.3,322.9,437.2,424.3,384.4,419.5,332.6,410.0,411.5,344.7,22113.2865,29922.2645,
589487,262.0,286.5,254.3,282.5,377.7,321.4,343.6,380.6,317.0,352.2,371.5,345.8,22119.0725,35567.1223,
278640,648.0,584.4,642.4,716.3,698.0,695.2,715.5,653.3,744.7,618.3,666.2,559.7,22130.185,33579.5978,
589486,406.7,386.5,357.5,402.3,604.9,497.1,435.6,530.7,443.3,427.5,409.1,407.5,22130.9407,35598.3442,
278636,661.1,527.4,543.1,641.2,607.4,668.2,657.2,540.8,704.8,640.7,673.2,665.6,22142.6,33433.0755,
278638,"1,401.4","1,087.1","1,275.6","1,575.7","1,473.3","1,408.6","1,537.1","1,010.4","1,360.8","1,745.6","1,725.6","1,343.6",22157.8701,33520.6557,
278637,"1,014.4",915.4,622.0,"1,335.9","1,204.0","1,513.9","1,368.7","1,055.6","1,120.4","1,203.9","1,247.9",s,22191.9735,33570.8318,
277110,s,s,s,s,s,s,s,s,s,s,s,s,22195.8417,33275.2719,
588376,727.0,694.5,758.1,727.2,952.6,858.1,741.7,742.4,610.7,707.1,730.1,721.2,22220.0823,35606.9689,
588373,526.6,506.5,511.0,599.3,802.7,659.1,576.1,711.3,508.1,606.4,624.9,609.2,22227.0474,35514.5758,
738230,378.7,330.7,326.5,511.0,461.5,487.4,430.5,473.0,450.5,380.2,375.1,298.4,22232.8168,45614.9143,
588375,583.1,582.1,620.0,621.5,847.8,718.8,675.6,781.1,675.9,727.3,695.8,688.6,22258.8242,35535.3639,
588374,579.6,507.7,641.0,635.6,731.1,619.5,682.2,796.8,648.2,730.3,790.4,735.8,22267.4103,35489.0661,
596289,560.1,668.4,733.4,690.6,696.8,757.5,708.6,778.5,614.8,639.3,756.1,619.1,22271.1246,35267.4085,
588377,738.5,759.5,831.5,828.8,"1,046.8",915.5,860.1,999.0,913.3,940.9,947.8,874.5,22271.6501,35622.9298,
738209,747.9,562.7,598.8,817.6,759.1,894.7,803.5,609.9,748.4,875.4,737.2,608.7,22294.2436,45693.3644,
596288,541.5,639.3,714.1,648.3,658.7,793.5,650.8,753.6,644.6,664.1,716.6,603.7,22301.0681,35326.6839,
588378,795.0,754.6,805.1,738.3,906.6,902.4,826.9,983.9,865.8,921.5,735.0,775.4,22308.4035,35593.7775,
588481,s,s,s,s,s,s,s,s,s,s,s,s,22308.7989,35904.7624,
738210,"1,105.8",847.1,881.9,"1,303.9","1,168.3","1,091.3","1,028.6",637.1,917.6,"1,537.1","1,130.1",926.4,22328.7884,45737.1805,
738207,616.1,566.4,544.5,738.0,685.5,701.3,652.4,640.7,674.5,699.4,628.1,464.6,22330.1168,45637.653,
279774,s,s,s,s,s,s,s,s,s,s,s,s,22348.291,34097.2222,
279775,s,s,s,s,s,s,s,s,s,s,s,s,22352.259,34077.6524,
738211,695.4,577.5,571.3,732.4,671.8,774.9,676.7,734.2,772.6,768.6,703.5,508.6,22356.2478,45741.5959,
589473,534.7,517.9,567.0,558.5,719.2,633.2,607.4,699.5,544.2,611.3,620.4,580.0,22380.1247,35435.42,
279763,486.8,364.8,485.0,889.3,963.3,901.8,995.3,551.0,925.0,901.3,898.5,728.4,22380.9409,34026.9746,
738212,717.1,562.5,584.5,785.9,746.5,820.1,748.0,629.0,688.7,800.0,706.5,652.5,22396.8995,45669.097,
588055,s,s,s,s,s,s,s,s,s,s,s,s,22406.949,35683.2788,
279225,"1,059.3",824.3,958.0,"1,048.3","1,033.0","1,332.3","1,261.7",656.7,"1,038.0",773.0,891.0,739.7,22418.7521,33824.8076,
279226,511.0,473.7,500.7,472.4,435.0,409.0,539.0,461.3,541.0,655.3,589.0,779.0,22418.7521,33824.8076,
279227,834.0,514.3,685.7,748.3,737.7,653.0,710.7,409.3,606.0,849.0,716.0,561.3,22418.7521,33824.8076,
279228,"1,013.0",397.3,717.0,"1,258.7","1,021.0","1,051.3","1,105.3",s,819.0,982.0,886.0,"1,426.7",22418.7521,33824.8076,
117425,198.2,227.1,246.9,237.5,247.6,227.6,221.1,269.5,254.4,240.5,299.0,253.0,22419.68,29337.7968,
138685,574.4,439.3,515.1,651.9,611.3,741.4,631.2,640.3,573.5,547.2,607.9,544.6,22420.1097,31968.2175,
589633,542.4,586.8,603.4,542.3,673.6,685.1,675.6,816.8,568.1,634.2,702.7,587.2,22422.4362,35174.5159,
117423,178.1,246.5,231.5,239.9,260.0,282.6,283.2,297.9,287.9,289.0,278.0,258.0,22433.3212,29314.7696,
119914,491.9,622.1,695.2,685.1,810.9,710.6,641.0,738.6,651.2,703.0,714.1,668.9,22436.993,29505.3415,
119913,409.9,601.5,639.3,578.1,689.8,695.0,641.2,537.8,380.0,596.5,604.0,600.1,22438.6672,29467.514,
138686,575.6,471.2,509.9,605.8,581.2,703.8,574.7,673.0,607.2,494.5,590.0,522.7,22440.0557,32048.5503,
589632,545.8,683.8,628.8,599.3,747.8,784.6,803.2,854.1,629.5,718.7,749.6,637.9,22450.3867,35233.0162,
117452,352.2,398.4,488.7,431.5,469.2,508.8,450.1,486.6,467.3,473.3,546.4,468.1,22450.4317,29409.9343,
278799,s,s,s,s,s,s,s,s,s,s,s,s,22450.7691,33299.9056,
138679,565.5,524.5,567.2,682.1,637.9,725.4,623.0,683.1,627.3,680.7,709.5,599.9,22451.6609,31861.5916,
117422,293.4,291.9,236.8,302.2,340.6,326.1,278.7,331.1,354.5,340.8,330.2,332.1,22453.1877,29293.7987,
589630,528.1,639.6,697.7,612.4,690.9,744.6,719.5,803.3,603.0,660.5,796.5,651.3,22463.1912,35138.8605,
119915,621.1,710.9,729.3,733.0,749.9,850.4,817.8,772.9,782.0,830.6,839.6,731.1,22465.0836,29543.5784,
279750,s,s,s,s,s,s,s,s,s,s,s,s,22468.1487,33965.0071,
118618,196.1,258.4,258.8,262.6,284.9,353.2,311.8,378.2,338.5,363.6,338.1,284.2,22471.4285,29310.7604,
119919,638.7,703.7,675.4,746.3,893.9,874.8,738.2,796.9,611.2,671.8,722.2,671.1,22492.9511,29433.2044,
138678,609.1,321.6,693.1,707.6,662.1,720.6,638.4,692.6,643.0,662.9,674.1,582.3,22495.5535,31783.8119,
117703,584.8,738.3,825.1,807.8,"1,023.9",952.8,903.3,868.6,779.8,844.5,910.3,753.1,22495.655,29260.1742,
279751,s,s,s,s,s,s,s,s,s,s,s,s,22507.1177,33977.0612,
118607,"1,202.2","1,424.5","1,344.1","1,314.5","1,186.4","1,409.3","1,739.0","1,639.0","1,424.9","1,621.5","1,506.0","1,388.8",22507.3593,29199.2642,
118609,488.2,745.5,648.8,738.9,900.1,874.2,"1,181.1","1,078.2",868.6,939.3,918.4,889.5,22509.8581,29244.682,
276851,s,s,s,s,s,s,s,s,s,s,s,s,22513.0482,33082.9246,
119918,532.6,689.7,774.2,750.8,798.1,763.5,696.1,819.6,673.3,707.3,639.5,636.2,22516.3513,29469.3896,
589629,523.3,667.3,701.1,637.5,842.6,825.9,696.1,834.3,530.4,677.8,813.1,652.1,22529.0287,35084.0387,
277052,648.1,613.1,631.1,849.4,734.1,900.1,693.8,652.3,661.2,643.5,671.2,669.6,22530.2398,33108.4042,
138680,598.9,480.2,558.0,654.4,625.8,723.4,643.3,719.6,646.0,478.9,592.8,602.6,22542.302,31861.3451,
119916,445.4,590.8,658.2,650.4,732.7,746.2,783.3,785.1,587.4,705.2,727.8,735.4,22543.7873,29504.2356,
277053,739.9,676.7,692.0,880.4,842.0,994.7,839.3,860.3,843.1,829.2,822.9,733.2,22545.3804,33145.1669,
138684,547.4,460.1,524.1,571.1,552.7,676.2,589.4,598.1,545.5,506.3,570.5,478.2,22546.7594,31964.5304,
138687,519.9,446.5,473.2,597.4,575.4,658.3,574.9,628.5,579.9,493.7,566.3,494.0,22549.7699,32046.804,
118604,"1,398.3","1,807.3","1,569.5","1,745.0","2,113.5","2,057.8","2,213.3","2,240.8","1,666.8","1,954.0","1,825.5","1,739.8",22557.1312,29178.518,
589631,588.7,689.7,675.2,648.8,792.6,808.2,720.0,833.0,612.3,721.7,736.5,653.4,22557.4518,35210.2092,
277051,690.0,676.6,642.3,734.2,678.6,829.5,738.0,766.7,668.1,718.5,737.6,630.1,22581.3424,33126.0553,
277054,663.1,597.9,605.1,700.6,697.5,949.2,796.9,735.9,691.2,619.6,725.1,651.1,22584.6615,33190.4059,
118896,370.7,455.3,545.1,572.6,680.6,681.5,552.0,565.2,442.0,544.1,577.2,515.3,22587.4486,29513.5991,
279914,s,s,s,s,s,s,s,s,s,s,s,s,22599.0634,33582.9412,
276865,s,s,s,s,s,s,s,s,s,s,s,s,22599.2589,33050.5488,
277055,720.4,670.2,675.1,946.5,880.2,"1,008.9",853.0,901.8,832.2,889.1,975.1,773.5,22600.2854,33257.8087,
589647,301.1,377.1,490.9,460.5,475.5,544.9,439.7,560.5,411.4,455.6,563.9,452.9,22600.5721,35038.688,
117629,684.9,920.7,"1,048.7","1,023.2","1,287.0","1,239.2",419.5,861.9,633.6,788.8,579.8,639.2,22603.3784,29084.0755,
118893,470.0,543.4,519.4,554.0,605.7,602.2,528.4,536.6,509.5,528.3,556.6,496.5,22603.6943,29438.7972,
276867,s,s,s,s,s,s,s,s,s,s,s,s,22604.1963,33041.97,
118860,500.8,586.9,565.5,593.6,684.1,642.7,627.7,657.4,575.5,616.7,660.7,594.3,22608.0074,29341.2979,
277050,740.9,605.8,608.4,811.8,717.1,847.4,757.0,716.2,690.1,805.2,830.6,651.2,22612.3836,33168.5678,
118584,s,s,s,s,s,s,s,s,s,s,s,s,22615.0108,29058.9952,
118582,s,s,s,s,s,s,s,s,s,s,s,"1,015.3",22625.6578,29056.2324,
118580,s,s,s,s,s,s,s,s,s,s,s,s,22633.8032,29053.7189,
589648,321.0,360.1,441.1,411.4,524.9,546.6,344.5,476.4,446.4,449.1,494.5,466.3,22636.4044,35014.3855,
118578,s,s,s,s,s,s,s,s,s,s,s,s,22641.7655,29049.7426,
589628,579.8,702.1,753.7,697.2,826.2,875.7,774.8,889.3,549.6,697.1,840.9,696.9,22643.213,35122.261,
589097,s,s,s,s,s,s,s,s,s,s,s,s,22645.6723,35445.6921,
277056,719.5,660.7,594.2,717.2,736.7,793.4,769.3,778.5,703.7,799.6,852.8,633.2,22649.0515,33251.8192,
118576,s,s,s,s,s,s,s,s,s,s,s,s,22649.627,29046.4573,
118895,356.9,523.3,397.3,440.8,492.2,526.1,519.7,550.6,512.4,571.1,400.9,414.8,22649.6325,29506.2241,
589664,289.3,326.1,381.5,359.1,467.4,469.0,423.5,492.8,408.5,419.1,490.6,404.8,22653.2194,35048.0268,
277057,779.5,681.3,698.8,778.4,798.9,912.6,828.1,752.8,645.3,499.1,638.4,552.1,22657.7521,33191.5078,
118575,s,s,s,s,s,s,s,s,s,s,s,s,22657.7964,29043.0197,
589055,s,s,s,s,s,s,s,s,s,s,s,s,22658.0973,35528.2855,
117489,254.7,336.6,324.4,340.6,467.2,430.6,414.9,387.7,390.2,418.4,512.0,428.3,22658.5094,29239.9073,
118894,375.0,540.0,560.9,550.7,609.1,612.9,670.9,654.7,585.0,644.9,546.7,522.1,22661.2289,29465.9706,
118853,470.5,528.4,302.0,427.5,579.6,693.1,782.5,813.2,570.9,659.5,632.0,572.9,22661.2902,29296.5227,
737934,480.3,402.6,390.4,567.4,517.8,582.8,552.0,560.2,582.0,557.8,525.7,413.2,22664.4752,45876.4737,
118574,s,s,s,s,s,s,s,s,s,s,s,s,22665.6456,29039.4457,
589649,267.3,322.0,414.0,354.3,448.4,459.1,403.8,496.9,497.0,463.2,524.0,446.5,22667.603,35001.2261,
277006,s,s,s,s,s,s,s,s,s,s,s,s,22671.1276,33165.3041,
117494,248.2,325.4,299.9,330.0,406.1,438.9,527.5,510.4,333.0,421.7,270.9,318.9,22671.8789,29218.4288,
117490,580.3,614.1,553.9,667.4,728.3,767.5,704.1,743.9,743.8,744.2,714.4,649.9,22674.6682,29252.3648,
277010,s,s,s,s,s,s,s,s,s,s,s,s,22679.2597,33137.6681,
737917,341.6,307.5,302.4,411.2,386.6,388.9,364.0,404.0,396.1,359.7,335.1,278.7,22681.8577,45804.7171,
737922,372.0,328.7,318.8,441.4,403.0,450.3,394.6,440.6,426.8,421.1,392.5,326.4,22687.2918,45750.8997,
589627,538.5,681.2,672.0,655.3,802.3,852.7,810.6,892.2,665.3,715.9,845.2,702.1,22688.4248,35184.4424,
737935,408.6,376.9,368.6,517.5,487.1,494.2,473.7,534.3,514.5,415.7,445.3,396.8,22691.6105,45871.1001,
117491,708.3,684.7,589.2,652.1,867.3,929.7,737.0,845.3,972.5,909.1,998.3,842.8,22692.7011,29272.8569,
118854,s,s,s,s,s,s,s,s,s,s,s,s,22696.3581,29491.6082,
118856,s,s,s,s,s,s,s,s,s,s,s,s,22697.0675,29491.4932,
118858,s,s,s,s,s,s,s,s,s,s,s,s,22697.0675,29491.4932,
118859,s,s,s,s,s,s,s,s,s,s,s,s,22697.0675,29491.4932,
118861,s,s,s,s,s,s,s,s,s,s,s,s,22697.0675,29491.4932,
118892,440.1,540.9,452.6,513.4,632.9,603.0,601.0,642.4,510.0,595.2,562.2,547.1,22701.294,29373.4317,
118885,453.2,528.8,443.9,502.6,612.5,594.7,671.0,608.2,493.9,522.8,448.5,438.9,22701.5084,29333.9673,
117493,548.6,568.6,514.7,532.7,480.9,474.6,680.7,743.9,716.9,723.1,579.9,616.6,22702.2649,29232.6389,
737876,420.5,380.5,346.5,492.5,454.5,523.0,468.2,469.9,464.3,461.8,453.5,402.2,22712.0462,45633.669,
118852,s,s,s,s,s,s,s,s,s,s,s,s,22712.5842,29467.0999,
589626,338.2,328.9,423.1,362.2,511.7,500.5,361.2,487.2,484.0,475.9,519.5,417.8,22714.7199,34975.0522,
118851,s,s,s,s,s,s,s,s,s,s,s,s,22714.8807,29455.9389,
737873,359.9,353.7,327.0,423.0,400.0,387.0,371.6,380.6,388.2,374.2,352.6,302.4,22716.3225,45687.6962,
