Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y
268364,s,s,s,s,s,344.0,s,s,s,s,s,s,23574.9683,33762.0146
118457,"1,649.8","1,314.8",720.8,"1,359.0","2,292.5","1,767.0","1,671.0","1,491.6","1,517.2","1,913.3",s,"2,044.8",23580.274,29193.8706
268365,s,s,s,s,s,s,s,s,s,s,s,s,23583.5085,33766.3183
119522,"1,338.1","1,324.3",965.3,"1,371.1","1,303.5","1,258.6","1,110.6","1,214.9","1,027.6","1,203.1","1,490.5","1,294.9",23586.0381,29095.9514
279890,391.8,487.2,462.4,470.4,571.1,408.7,470.1,588.9,558.2,561.4,571.0,510.0,23587.3759,34808.4784
268686,459.5,470.3,426.3,538.3,485.2,527.3,465.7,467.6,533.8,439.8,502.7,476.1,23589.6891,32867.3745
268366,s,s,s,s,s,s,s,s,s,s,s,s,23590.906,33770.1912
268387,s,s,s,s,s,s,s,s,s,s,s,s,23591.4553,33854.0429
268614,732.0,535.0,563.0,610.0,626.7,664.3,624.7,579.0,705.7,466.7,670.7,595.7,23591.535,34123.6926
268385,s,s,s,s,s,s,s,s,s,s,s,s,23595.733,33859.0945
268367,s,s,s,s,s,s,s,s,s,s,s,s,23599.1159,33775.9676
118450,806.2,821.9,841.9,951.5,"1,141.3","1,012.7",982.6,"1,092.4","1,081.5","1,119.7","1,039.8",938.4,23600.1092,28912.2563
279888,459.3,601.1,605.3,581.7,656.4,573.9,757.3,829.0,737.2,792.0,861.4,787.4,23600.2222,34849.9278
138696,403.8,353.8,358.8,375.5,369.8,553.5,506.8,535.0,606.7,395.3,443.0,s,23608.312,31035.7904
279887,736.4,930.9,818.8,904.2,"1,000.6",876.8,935.9,"1,049.6","1,006.0","1,060.9",952.8,958.8,23622.643,34878.7401
289676,s,-,s,s,s,s,s,s,s,s,s,s,23625.6712,35094.0696
269258,"1,036.0",648.9,799.0,"1,158.4",995.8,"1,152.7","1,037.1",577.6,887.1,"1,268.6","1,183.5","1,048.4",23633.8708,33469.7798
267404,s,s,s,s,s,s,s,s,s,s,s,s,23637.2834,34129.1816
268616,"1,191.7",797.3,884.0,"1,035.0","1,026.0","1,123.7","1,040.3","1,030.0","1,213.7",901.7,"1,074.7","1,079.0",23637.3653,33730.6645
268618,609.0,s,"1,385.0","1,062.7",978.3,"1,076.0",994.0,445.7,844.0,"1,067.7",971.0,868.0,23637.3653,33730.6645
268620,"1,551.3","1,210.7","1,130.0","1,274.3","1,285.3","1,520.7","1,357.3","1,120.0","1,452.3","1,797.7","1,650.7","1,086.7",23637.3653,33730.6645
268622,"1,118.7",704.3,810.3,953.0,942.7,836.7,861.0,"1,385.3","1,316.7","1,084.3","1,219.7","1,029.3",23637.3653,33730.6645
268624,820.3,599.3,631.0,850.0,792.0,"1,136.7",933.3,954.0,"1,106.7","1,202.3","1,173.0","1,058.3",23637.3653,33730.6645
268685,388.5,284.9,295.4,350.7,346.1,408.3,350.6,347.9,482.9,403.1,419.6,330.3,23637.3653,33730.6645
267403,s,s,s,s,s,s,s,s,s,s,s,s,23643.3395,34127.0963
138694,s,s,s,s,s,s,s,s,s,s,s,s,23645.8116,30988.0317
267402,s,s,s,s,s,s,s,s,s,s,s,s,23651.014,34122.6945
279889,337.5,441.4,452.2,469.5,509.1,452.0,457.7,548.2,446.2,513.3,535.5,494.7,23653.6198,34803.8643
267381,s,s,s,s,s,s,s,s,s,s,s,s,23656.6068,34119.9871
269260,"3,001.8","2,207.9","2,317.6","2,808.1","2,739.8","3,112.9","2,831.9","2,586.1","3,176.0","2,705.4","3,341.9","2,780.0",23656.8055,33415.7249
138699,s,s,s,s,s,s,s,s,s,s,s,s,23663.6872,31063.9548
277841,s,s,s,s,s,s,s,s,s,s,s,s,23663.7768,34623.8429
268800,762.6,547.1,654.9,824.5,734.2,824.8,800.9,787.4,824.2,801.9,801.0,675.3,23666.0034,32813.6417
269262,"1,882.9","1,590.9","1,543.9","1,703.5","1,726.5","2,110.9","1,830.4","1,412.3","1,755.6","1,868.7","1,898.7","1,796.7",23687.1149,33451.4824
269257,947.3,659.0,706.9,786.3,753.0,"1,006.6",770.6,515.2,826.1,803.5,850.8,"1,027.3",23693.0199,33507.3789
138705,663.3,440.3,533.5,783.8,632.0,563.0,647.0,275.3,492.5,545.8,534.8,546.5,23693.8297,31144.6559
138697,426.5,176.8,291.8,334.3,331.4,450.8,413.0,487.0,477.8,347.0,431.8,476.5,23696.2008,31015.6615
279980,s,s,s,s,s,s,s,s,s,s,s,s,23699.6963,34829.5355
279981,s,s,s,s,s,s,s,s,s,s,s,s,23699.6963,34829.5355
279983,s,s,s,s,s,s,s,s,s,s,s,s,23699.6963,34829.5355
279984,s,s,s,s,s,s,s,s,s,s,s,s,23699.6963,34829.5355
118531,s,s,s,s,s,s,s,s,s,s,s,s,23710.9271,28614.0246
278590,511.0,447.8,425.8,559.0,526.5,677.0,582.5,789.8,804.3,597.5,569.6,s,23711.9051,32803.9838
267673,s,s,s,s,s,s,s,s,s,s,s,s,23713.1062,34205.7044
138703,305.7,240.7,264.3,156.7,207.0,176.3,208.0,169.0,167.7,230.3,s,s,23714.7939,31084.0167
276474,s,s,491.2,810.2,798.8,662.0,835.8,"2,199.4","1,364.6","1,868.0","1,599.4","1,212.4",23716.1105,34824.1906
118527,s,s,s,s,s,s,s,s,s,s,s,s,23716.4618,28611.9227
278586,551.8,572.3,499.8,623.3,600.3,490.5,527.8,610.0,666.8,522.5,604.0,492.4,23719.4903,32761.5781
277683,s,s,s,s,s,s,s,s,s,s,s,s,23721.2143,32658.9811
269259,"1,577.4","1,050.9",993.6,"1,036.2","1,074.2","1,745.6","1,460.0",924.4,"1,354.8","1,627.4","1,502.9","1,171.1",23721.7134,33378.7001
278589,721.3,567.8,572.8,748.8,702.8,825.3,745.3,634.3,815.5,647.4,469.0,537.4,23721.7517,32802.3152
276480,s,s,s,s,s,s,s,s,s,s,s,s,23722.5669,34762.5054
278585,408.8,282.3,307.0,447.3,403.3,423.5,400.0,402.3,470.5,300.5,391.8,368.0,23727.6441,32757.3904
276484,824.6,538.7,656.9,773.2,655.3,756.5,733.9,655.5,713.1,684.2,729.6,702.6,23728.8139,34640.4174
138706,541.4,543.8,613.8,432.0,506.8,520.0,625.5,446.8,s,433.0,375.8,408.0,23730.2701,31177.2415
278588,946.8,678.8,722.8,968.8,904.0,947.5,847.2,528.3,815.3,732.3,794.8,982.5,23733.3341,32797.2225
276478,s,s,s,s,s,s,s,s,s,s,s,s,23734.223,34769.5248
279883,377.2,533.7,480.4,537.4,578.5,448.9,577.8,694.6,762.5,915.3,924.5,840.1,23735.6164,34848.5697
277732,s,s,s,s,s,s,s,s,s,s,s,s,23737.2703,32501.7698
278584,767.0,258.8,329.3,460.3,415.5,234.6,281.3,515.0,515.4,594.0,688.8,"1,003.0",23738.1979,32749.2297
268562,"1,302.3","1,135.3","1,016.3","1,253.7","1,213.3","1,007.7","1,075.0","1,403.3","1,452.7",991.3,"1,241.3","1,023.3",23740.4849,33863.9592
278587,990.3,883.5,832.8,897.8,924.8,"1,113.3",986.3,596.8,928.0,761.0,858.0,798.5,23742.939,32796.0968
278583,424.5,478.3,401.3,688.8,582.8,872.5,683.5,675.3,952.8,431.3,708.3,944.8,23746.2821,32745.4543
276471,s,s,s,s,s,s,s,s,s,s,s,s,23748.4174,34818.5354
118514,-,-,-,-,-,-,-,-,-,-,s,s,23750.5294,28599.0647
138700,435.3,241.0,554.3,442.3,370.5,459.5,456.0,329.0,466.0,392.8,417.5,368.0,23755.9081,31055.4975
118513,s,s,s,s,s,s,s,s,s,s,s,s,23756.1734,28597.6357
138698,295.5,263.0,270.5,307.3,284.5,380.5,360.8,414.5,418.3,281.0,341.5,365.0,23757.5528,31004.2858
138702,648.8,298.0,458.2,608.8,437.3,520.8,574.0,573.2,600.5,533.2,566.2,348.0,23757.8651,31106.7257
118512,s,s,s,s,s,s,s,s,s,s,s,s,23761.3202,28593.3765
269269,962.9,776.3,863.0,952.2,"1,010.8","1,233.6","1,048.3",823.7,"1,000.7","1,050.5","1,124.0",961.9,23763.6616,33558.4351
118511,s,s,s,s,s,s,s,s,s,s,s,s,23767.3151,28591.229
267458,s,s,s,s,s,s,s,s,s,s,s,s,23771.0363,34042.3598
118510,s,s,s,s,s,s,s,s,s,s,s,s,23773.3312,28589.046
268529,s,s,s,s,s,s,s,s,s,s,s,s,23775.1267,33905.8828
118509,s,s,s,s,s,s,s,s,s,s,s,s,23780.354,28589.1223
269263,"1,594.7","1,126.8","1,279.6","1,677.5","1,668.1","2,028.1","1,817.8","1,052.8","1,615.6","1,892.0","1,796.8","1,581.6",23786.7963,33452.9339
268535,687.5,449.3,502.4,653.9,603.6,755.7,585.1,628.8,777.1,641.6,705.3,531.2,23791.5444,33926.491
138704,352.0,235.3,284.3,243.5,311.2,330.2,353.2,376.0,372.0,385.3,417.7,401.2,23792.739,31149.8444
268528,s,s,s,s,s,s,s,s,s,s,s,s,23794.0938,33883.2763
269264,"1,029.0",730.1,847.4,"1,064.3",965.4,982.7,841.3,590.2,906.3,823.3,854.2,786.2,23796.6575,33371.9986
117777,s,s,s,s,s,s,s,s,s,s,s,s,23800.33,29712.149
268525,s,s,s,s,s,s,s,s,s,s,s,s,23802.4436,33893.5383
269266,678.2,386.0,446.2,544.3,505.5,657.1,616.9,586.2,665.7,630.9,598.6,488.3,23804.3648,33521.9628
268523,s,s,s,s,s,s,s,s,s,s,s,s,23806.529,33898.5592
268522,s,s,s,s,s,s,s,s,s,s,s,s,23815.0049,33908.9761
268519,s,s,s,s,s,s,s,s,s,s,s,s,23819.2129,33914.1478
268517,s,s,s,s,s,s,s,s,s,s,s,s,23823.4038,33919.2986
268817,692.2,481.9,613.2,791.6,678.0,772.7,713.6,634.1,683.6,786.9,771.0,594.4,23827.0679,34679.75
138695,420.7,420.7,294.5,340.8,375.8,522.0,500.3,516.5,461.0,395.5,446.0,343.5,23827.159,30957.9877
268511,s,s,s,s,s,s,s,s,s,s,s,s,23828.0077,33872.7081
269265,693.5,482.8,513.7,618.3,641.8,757.4,688.6,516.8,763.6,885.2,836.7,770.2,23829.9447,33486.3124
268513,s,s,s,s,s,s,s,s,s,s,s,s,23832.3153,33877.9114
267350,s,s,s,s,s,s,s,s,s,s,s,s,23834.0402,34083.2775
138946,567.8,s,897.5,794.5,635.5,594.3,666.8,523.5,644.0,818.5,922.3,627.3,23835.5395,30906.1785
268514,s,s,s,s,s,s,s,s,s,s,s,s,23836.5737,33883.0552
268516,s,s,s,s,s,s,s,s,s,s,s,s,23840.9344,33888.3227
269767,s,s,s,s,s,s,s,s,s,s,s,s,23841.5948,34819.6822
139532,730.0,555.3,623.3,530.7,568.0,748.7,675.3,544.0,659.7,"1,091.0",767.7,562.0,23844.2463,30257.5053
138944,569.3,258.5,400.3,631.8,507.5,505.5,603.7,s,318.3,s,299.6,668.2,23852.9231,30809.4004
269764,s,s,s,s,s,s,s,s,s,s,s,s,23857.4841,34809.5417
138693,581.7,391.3,470.8,333.2,471.0,457.6,503.8,539.4,473.5,426.5,307.9,423.3,23867.9723,30983.0673
269762,s,s,s,s,s,s,s,s,s,s,s,s,23876.265,34803.1845
139531,s,s,s,s,s,s,s,s,s,s,s,s,23878.0123,30279.9175
138691,407.4,303.0,s,312.5,274.3,403.5,387.0,285.8,285.6,392.5,415.3,460.2,23880.3765,30915.4462
267834,s,s,s,s,s,s,s,s,s,s,s,s,23882.8054,32838.7451
278966,701.0,488.6,599.0,921.3,800.2,917.1,869.1,708.9,796.6,897.3,873.0,821.3,23883.595,32474.7042
138945,420.8,279.2,s,331.0,323.8,573.4,439.8,s,430.8,703.4,238.0,358.3,23884.7444,30850.5022
267832,s,s,s,s,s,s,s,s,s,s,s,s,23892.3955,32835.5602
278115,581.3,655.8,540.3,565.7,548.8,599.9,555.8,493.6,591.9,575.0,615.8,489.2,23894.7368,32561.2861
268241,s,s,s,s,s,s,s,s,s,s,s,s,23896.0715,33870.8206
278965,473.4,358.1,382.9,555.7,493.0,532.1,585.6,609.2,381.8,603.4,573.4,438.6,23897.8653,32684.4733
138943,656.0,436.3,528.5,486.8,499.3,504.3,588.8,477.0,576.4,594.6,576.2,499.0,23904.561,30794.2426
138941,653.5,454.0,536.0,589.8,553.8,480.6,510.2,614.8,671.8,404.3,529.5,519.0,23906.5164,30748.1267
267830,s,s,s,s,s,s,s,s,s,s,s,s,23909.5088,32845.8691
138692,413.7,391.0,389.3,392.0,384.3,324.0,s,s,s,s,s,s,23916.4913,30961.8446
139530,358.5,266.0,307.0,315.0,306.0,387.0,375.8,389.8,414.3,291.5,342.3,341.8,23920.5489,30290.6561
138690,363.4,368.2,354.2,347.5,317.7,398.8,397.5,375.0,444.6,407.4,404.8,281.0,23930.0546,30874.0758
267218,s,s,s,s,s,s,s,s,s,s,s,s,23937.2621,34043.8906
267212,s,s,s,s,s,s,s,s,s,s,s,s,23939.1278,34030.5781
278116,513.4,422.1,415.8,522.8,527.9,576.3,534.3,494.3,567.5,514.0,557.4,582.3,23940.7295,32691.2115
267209,-,s,s,s,s,s,s,s,s,s,s,s,23942.6631,34021.9796
267829,485.9,370.4,357.9,447.1,459.0,513.5,457.6,448.9,532.5,498.7,537.5,446.7,23956.3303,32801.4626
138707,s,s,s,s,s,s,s,s,s,s,s,s,23961.9952,30761.1017
138818,s,s,s,s,s,s,s,s,s,s,s,s,23966.7838,30693.0595
278106,742.8,507.1,543.1,718.6,675.7,750.9,680.1,543.7,753.2,640.4,658.9,723.8,23972.3645,32639.2638
117722,s,s,s,s,s,s,s,s,s,s,s,s,23974.5709,29549.1584
138688,421.0,352.3,365.7,432.0,438.0,449.0,426.7,479.3,465.7,438.3,463.0,425.3,23974.6095,30801.4023
278580,270.4,322.7,314.3,362.1,356.1,468.9,395.2,362.2,442.0,411.0,512.5,370.5,23976.8687,32740.0549
138689,513.5,515.8,498.0,521.3,501.0,596.5,595.3,599.3,646.5,528.5,576.5,625.5,23986.4472,30867.7824
139529,350.3,326.0,327.7,333.7,325.3,231.0,s,145.7,250.0,242.0,234.3,220.3,23992.8855,30287.3593
737894,190.7,306.8,277.6,308.3,377.4,370.7,493.0,482.5,468.2,441.1,445.1,439.7,24000.7641,46040.5467
267833,979.0,668.1,728.2,993.6,896.2,815.0,807.5,806.7,"1,041.0",975.8,"1,099.3","1,016.2",24004.6051,32846.7588
737892,468.4,565.1,533.0,573.5,591.0,631.2,726.7,725.0,588.2,609.5,692.1,629.9,24008.4689,45989.9342
737893,290.8,374.6,384.3,421.2,503.8,494.0,509.2,540.4,458.0,444.4,490.7,513.1,24012.137,46013.6288
278104,889.0,486.2,590.7,877.6,829.8,"1,010.4",828.0,604.8,782.3,766.4,735.8,726.5,24028.388,32650.5601
737901,401.6,476.9,473.8,500.1,569.3,581.3,590.5,582.2,518.3,539.7,675.6,605.2,24034.5153,45967.4439
138835,s,s,s,s,s,s,s,s,s,s,s,s,24034.5455,30765.0379
737895,355.7,448.1,415.9,474.0,484.3,502.7,658.2,616.6,516.1,527.8,582.6,578.7,24040.2432,46041.5653
139528,712.3,665.0,667.7,656.7,646.0,494.0,618.3,560.3,s,776.0,663.0,656.0,24044.1159,30287.2401
139525,351.0,185.0,220.5,404.7,342.0,786.3,532.3,455.8,443.0,363.3,462.3,509.3,24058.6966,30350.2637
737896,358.3,428.3,419.7,451.9,475.1,500.9,642.4,637.2,550.2,536.3,547.8,583.3,24060.4307,46046.774
737900,501.8,528.1,428.5,500.9,556.9,564.0,690.8,695.9,629.9,613.7,686.5,647.6,24060.7525,45956.3877
737897,456.7,525.3,414.5,483.4,565.0,548.9,683.3,678.9,620.1,609.6,713.5,559.7,24063.65,46006.9558
138995,s,s,s,s,s,s,s,s,s,s,s,s,24065.7893,29957.322
138999,s,s,s,s,s,s,s,s,s,s,s,s,24065.7893,29957.322
278102,659.7,419.2,471.2,682.9,627.5,810.8,627.0,516.5,648.1,492.7,562.2,509.2,24066.8402,32695.7466
278240,-,-,-,-,s,s,s,s,s,s,s,s,24069.4702,32542.9209
278576,703.1,588.4,609.6,620.3,619.8,835.5,716.0,745.0,855.1,710.8,802.9,635.5,24073.7499,32844.4291
278575,513.1,292.3,374.4,556.0,538.6,599.3,516.4,371.4,437.2,528.3,600.4,634.1,24076.5659,32769.9978
278184,s,s,s,s,s,s,s,s,s,s,s,s,24079.5651,32485.4591
737899,451.8,506.5,401.1,481.0,538.3,533.6,617.1,648.6,573.8,573.6,736.1,632.1,24080.4608,45952.4143
138996,s,s,s,s,s,s,s,s,s,s,s,s,24081.1729,29962.9353
138998,s,s,s,s,s,s,s,s,s,s,s,s,24081.1729,29962.9353
139000,s,s,s,s,s,s,s,s,s,s,s,s,24081.1729,29962.9353
139527,s,s,s,s,s,s,s,s,s,s,s,s,24092.5406,30272.8636
278234,s,s,s,s,s,s,s,s,s,s,s,s,24093.7779,32555.1306
737898,421.9,453.0,353.1,406.6,477.1,570.5,556.0,551.3,468.3,476.2,598.2,637.5,24094.8737,46003.6894
138811,s,-,-,-,-,-,-,-,-,s,s,s,24096.3571,30691.6379
139001,s,s,s,s,s,s,s,s,s,s,s,s,24104.5676,29987.9746
139003,s,s,s,s,s,s,s,s,s,s,s,s,24104.5676,29987.9746
139005,s,s,s,s,s,s,s,s,s,s,s,s,24104.5676,29987.9746
119886,s,s,s,s,s,s,s,s,s,s,s,s,24106.0934,29358.4818
139526,209.7,133.3,164.8,180.3,188.0,194.3,209.2,244.4,239.3,242.3,242.3,198.0,24109.9008,30348.3751
139004,s,s,s,s,s,s,s,s,s,s,s,s,24110.7522,30001.5561
139006,s,s,s,s,s,s,s,s,s,s,s,s,24110.7522,30001.5561
277979,s,s,s,s,s,s,s,s,s,s,s,s,24113.7911,32662.9439
276374,s,s,s,s,s,s,s,s,s,s,s,s,24116.9848,32534.0524
269865,s,s,s,s,s,s,s,s,s,s,s,s,24119.9141,33026.495
269863,s,s,s,s,s,s,s,s,s,s,s,s,24120.7054,33014.0291
269862,s,s,s,s,s,s,s,s,s,s,s,s,24123.0407,33000.7187
269861,s,s,s,s,s,s,s,s,s,s,s,s,24124.0557,32987.9313
269858,s,s,s,s,s,s,s,s,s,s,s,s,24125.7404,32974.9329
269857,s,s,s,s,s,s,s,s,s,s,s,s,24126.5167,32962.2834
278222,s,s,s,s,s,s,s,s,s,s,s,s,24128.5758,32575.4091
276372,s,s,s,-,-,-,-,-,-,-,-,-,24128.7191,32540.384
269852,"2,074.6","1,956.4","1,806.0","1,909.5","1,985.8","1,559.4","1,858.5","1,893.3","2,196.5","1,944.9","2,103.6","1,789.4",24130.0087,32841.1162
278278,-,-,-,-,s,s,s,s,s,s,s,s,24132.1828,32643.3553
289533,357.3,453.0,387.5,449.3,587.5,501.5,480.0,482.8,449.3,505.5,470.8,464.8,24132.9396,35108.0953
278097,s,s,s,s,s,s,s,s,s,s,s,s,24140.5665,32710.3186
289534,477.5,489.3,559.8,560.5,601.0,561.8,597.3,429.4,623.3,616.8,357.0,463.5,24141.556,35105.3162
289546,355.0,299.8,213.3,237.8,277.8,249.5,308.8,274.8,340.8,334.0,231.0,269.0,24145.0401,35168.3459
289535,643.0,816.3,891.3,945.7,979.0,931.3,"1,018.0",948.0,822.3,988.3,758.7,832.0,24150.814,35104.6458
289545,182.0,199.5,221.8,225.5,252.0,231.0,315.0,268.5,348.8,334.8,398.0,349.0,24154.5871,35167.5596
276363,s,s,s,s,s,s,s,s,s,s,s,s,24159.3261,32515.1578
289536,540.8,572.5,611.8,633.0,657.3,624.3,781.8,518.0,720.3,770.0,560.8,633.5,24159.709,35106.3163
289544,265.8,287.8,320.5,325.3,368.8,335.8,438.0,380.5,439.5,445.0,198.8,306.5,24164.1122,35164.0815
289537,603.3,596.0,566.5,621.3,579.0,580.8,496.2,597.4,723.8,843.5,360.3,573.3,24168.807,35110.0769
289543,343.0,498.8,594.0,584.3,667.3,632.5,830.3,659.3,821.3,784.5,568.3,649.8,24172.1127,35159.6937
289538,410.3,456.0,450.3,484.3,657.3,552.3,862.7,696.0,288.3,534.0,343.3,418.0,24176.3124,35115.2128
289542,395.5,443.3,653.8,586.5,631.8,589.5,748.8,658.3,691.3,732.0,466.6,485.6,24178.6695,35152.5049
289541,262.3,344.7,394.3,394.7,546.3,455.0,650.0,543.3,577.0,608.0,501.7,528.3,24183.3461,35144.521
289539,242.0,328.7,444.3,413.3,449.0,417.3,457.7,430.3,481.3,494.3,439.3,444.3,24184.7136,35123.2973
289540,587.7,620.7,806.7,762.7,949.0,828.3,724.7,763.7,850.7,875.7,765.3,781.3,24186.7891,35132.9627
289548,s,s,s,s,s,s,s,s,s,s,s,s,24204.9952,35214.3539
276340,909.7,600.9,721.8,"1,031.8",962.5,937.6,804.5,532.5,746.2,645.3,761.3,848.1,24211.4664,32581.2149
278568,630.9,537.9,484.7,651.8,603.9,750.8,655.6,640.3,759.7,534.4,729.8,667.3,24219.1799,32693.1601
269854,989.9,898.6,783.3,962.8,"1,012.7","1,179.6","1,065.0",749.6,"1,072.4",992.3,"1,168.8","1,175.3",24221.0329,32786.9059
276337,774.3,520.5,658.5,922.1,873.3,909.7,785.8,787.9,"1,017.0",879.1,973.0,676.2,24230.7387,32620.5421
276342,427.9,287.8,323.6,498.2,431.4,482.7,444.8,507.3,570.6,479.1,520.5,588.2,24231.9551,32566.4338
269748,286.4,434.5,406.2,353.0,475.2,520.4,637.9,731.8,590.6,676.0,685.1,648.0,24232.9964,34670.8832
269187,601.1,514.3,471.4,645.0,551.2,558.8,640.0,612.5,726.4,582.4,630.6,558.9,24244.6997,34002.0042
266338,"1,060.0","1,107.7","1,016.0","1,110.5","1,115.7","1,080.5",783.4,668.2,970.3,770.7,827.1,"1,124.5",24257.8837,34064.406
269193,s,s,s,s,s,s,s,s,s,s,s,s,24266.9152,33984.522
269192,s,s,s,s,s,s,s,s,s,s,s,s,24272.7327,33985.8084
278745,"1,061.7",939.1,937.1,"1,173.0","1,178.9","1,286.3","1,017.1",930.9,"1,164.2","1,082.3","1,143.9","1,158.6",24274.679,32555.6077
269191,s,s,s,s,s,s,s,s,s,s,s,s,24278.5858,33987.0928
278746,742.0,573.1,652.7,"1,022.7",905.4,"1,036.3",968.4,767.5,954.2,879.8,960.5,859.7,24279.6639,32462.3216
269190,s,s,s,s,s,s,s,s,s,s,s,s,24284.4112,33988.3693
269189,s,s,s,s,s,s,s,s,s,s,s,s,24290.313,33989.6707
269188,s,s,s,s,s,s,s,s,s,s,s,s,24296.1529,33990.9716
278737,702.3,417.5,493.7,803.4,727.7,774.2,728.5,673.0,852.1,836.2,797.2,588.5,24344.1301,32354.5866
288727,s,s,s,s,s,s,s,s,s,s,s,s,24360.7567,35416.9349
288729,393.0,502.7,592.0,585.0,608.0,577.3,746.3,651.0,624.0,691.7,706.7,665.7,24360.7567,35416.9349
269632,598.4,555.1,521.5,619.5,547.4,635.2,523.2,445.7,545.0,543.1,571.0,557.9,24361.7592,32710.3147
269678,704.0,488.1,516.6,746.1,728.8,725.7,624.7,531.0,801.9,751.7,760.1,623.7,24365.812,32749.7173
278743,767.6,578.5,600.0,873.1,845.4,892.9,844.0,737.8,940.9,803.5,920.0,827.1,24368.7746,32535.3321
288718,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
288720,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
288722,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
288724,s,s,s,s,s,227.7,s,s,s,s,160.0,s,24369.2717,35484.9765
288726,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
288728,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
288730,s,s,s,s,s,s,s,s,s,s,s,s,24369.2717,35484.9765
278735,685.4,631.0,574.0,795.2,729.4,730.1,739.6,704.5,820.3,736.3,811.4,730.4,24385.5761,32416.6951
266311,753.8,680.4,612.7,918.9,804.9,806.2,767.0,727.8,822.3,965.2,952.6,912.3,24395.5133,34066.9152
266312,"1,006.9",871.5,862.2,"1,241.9",982.4,969.9,950.5,861.9,"1,083.1",870.1,"1,096.2","1,021.7",24398.7467,34016.2316
266228,-,-,-,-,-,s,s,133.4,318.1,240.8,235.9,310.8,24401.4027,32778.7456
288725,s,s,s,s,s,s,s,s,s,s,s,s,24407.8255,35435.7436
278739,906.6,714.3,731.3,915.6,904.1,"1,093.4",964.0,892.7,975.5,824.2,975.6,870.9,24414.5957,32338.3131
269743,s,s,s,s,s,s,s,s,s,s,s,s,24419.4874,34584.4895
269768,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
269769,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
269770,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
269771,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
269772,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
269773,s,s,s,s,s,s,s,s,s,s,s,s,24419.5409,34584.7343
278548,s,s,s,s,s,s,s,-,-,-,-,-,24420.7546,32566.1209
288803,s,s,s,s,s,s,s,s,s,s,s,s,24423.3496,35061.186
278555,817.5,618.7,674.7,939.3,881.9,"1,034.7",939.6,767.1,"1,045.7",717.5,838.0,"1,147.9",24431.0289,32714.2421
266215,-,-,-,-,-,-,s,44.2,150.9,310.5,308.0,342.0,24439.4485,32798.3494
288719,s,s,s,s,s,s,s,s,s,s,s,s,24451.405,35456.8801
288721,647.3,647.7,605.7,670.0,816.7,719.3,"1,061.7",876.0,966.7,999.3,"1,083.0",991.7,24451.405,35456.8801
267938,-,-,-,-,-,-,-,-,s,s,-,-,24453.6017,32902.0992
278551,695.5,768.1,650.6,572.8,653.9,713.6,610.5,760.3,736.6,592.2,756.3,751.8,24458.2447,32676.4018
266310,"1,038.2",905.2,863.8,"1,172.9",963.1,907.1,858.1,701.9,988.1,"1,121.3","1,209.7",923.4,24461.1842,34084.6865
266313,773.2,582.8,584.1,947.5,863.6,900.4,804.8,756.1,"1,003.2",802.0,870.4,654.4,24465.2388,34030.3376
269741,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
269774,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
269775,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
269776,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
269777,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
269778,s,s,s,s,s,s,s,s,s,s,s,s,24471.152,34566.0882
278553,752.8,440.1,538.0,827.6,729.5,909.8,793.3,901.8,978.0,734.2,929.9,721.6,24472.4967,32717.2341
266216,-,-,-,-,-,-,s,64.5,162.9,309.2,372.1,594.0,24477.0665,32816.1016
278740,"1,020.5",814.7,908.6,"1,180.9","1,172.2","1,283.3","1,131.5",962.3,"1,184.6","1,190.7","1,228.6",953.4,24479.9327,32333.2045
278547,673.1,534.2,536.6,686.1,614.1,684.4,647.0,620.8,713.8,518.8,641.2,618.9,24482.2606,32674.3362
278541,"1,040.8",828.3,830.6,"1,064.0","1,000.2","1,208.8","1,020.3","1,236.7","1,346.4","1,163.0","1,218.7",989.8,24491.5473,32541.4995
288716,998.7,891.0,419.3,700.3,770.0,698.3,576.7,520.3,405.0,508.3,609.5,428.3,24497.1173,35480.4434
288717,s,s,s,s,s,s,s,s,s,s,s,s,24497.1173,35480.4434
276750,476.7,330.4,369.9,534.7,470.7,526.0,459.1,492.4,470.2,517.3,536.8,529.5,24506.6817,32306.287
278543,665.0,523.4,430.2,709.6,684.7,764.6,680.6,479.3,715.5,655.0,666.1,573.9,24520.3913,32684.2931
